"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","状态","预算报价（不含税）(CNY)","封装类型和焊端数","内核：类型","工作频率 (Max) (MHz) ","内核：内核数量 (Spec)","缓存 (KB) ","L2缓存 (Max) (KB) ","内部RAM (KB) ","支持外部存储器","外部总线接口","工作环境温度 (Min-Max) (°C) ","I/O 工作电压 (Max) (V) ","Junction Temperature (Max) (&#186;C)","GPIOs","内核：性能(MIPS)","PLC代码","Pin count","PLC描述","功耗 (Max) (W) ","功耗 (Typ) (W) ","总线频率 (Max) (MHz) ","无铅","认证级别","RoHS","内核：工作电压 (Spec) (V) ","USB","USB features","SPI","Ethernet Type","以太网","通信协议","I2C","协处理器频率 (Max) (MHz) ","协处理器类型","TDM","DMA通道总数","最后发货日期","最后订单日期","CAN","UART","CAN Type","其他特性","安全","eTSEC","Junction Temperature (Min) (&#186;C)","定时器类型","HDLC","SMC","SCC","替代部件"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC852T","MPC852TZT80A","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC852T&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-2-scc-1-smc-10-100-ethernet:MPC852T?&fpsp=1&tab=Documentation_Tab#MPC852TZT80A","PowerQUICC, 32 Bit Power Architecture, 80MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY94.68 each","PBGA 256","MPC8xx","80","1","8","-","8","EDO, EPROM, FLASH, SDRAM, SRAM","PCMCIA","0 to 95","3.3","95","59","106","4","256","PRODUCT MATURITY/SATURATION(4)","0.2","0.17","40","-","10-YEARS APPLICATION LIFE","-","1.8","-","-","-","10/100 BaseT","-","Ethernet, UTOPIA, Transparent, PIP, PCMCIA, HDLC, GCI","-","80","CPM","-","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8533E","MPC8533EVJALFA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8533E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-iii-85xx/mpc8533e-powerquicc-iii-processor:MPC8533E?&fpsp=1&tab=Documentation_Tab#MPC8533EVJALFA","PowerQUICC, 32 Bit Power Arch SoC, 667MHz, DDR1/2, PCI/PCIe, 1GbE, USB, SEC, 0 to 105C, Rev 2.1","-","-","100 @ CNY410.82 each","FCPBGA 783","-","-","-","-","-","-","-","-","-","-","-","-","-","3","783","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","-","5-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8533E","MPC8533EVJANGA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8533E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-iii-85xx/mpc8533e-powerquicc-iii-processor:MPC8533E?&fpsp=1&tab=Documentation_Tab#MPC8533EVJANGA","PowerQUICC, 32 Bit Power Arch SoC, 800MHz, DDR1/2, PCI/PCIe, 1GbE, USB, SEC, 0 to 105C, Rev 2.1","-","-","100 @ CNY431.36 each","FCPBGA 783","-","-","-","-","-","-","-","-","-","-","-","-","-","3","783","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","-","5-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8533E","MPC8533EVJAQGA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8533E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-iii-85xx/mpc8533e-powerquicc-iii-processor:MPC8533E?&fpsp=1&tab=Documentation_Tab#MPC8533EVJAQGA","PowerQUICC, 32 Bit Power Arch SoC, 1000MHz, DDR1/2, PCI/PCIe, 1GbE, USB, SEC, 0 to 105C, Rev 2.1","-","-","100 @ CNY451.96 each","FCPBGA 783","-","-","-","-","-","-","-","-","-","-","-","-","-","3","783","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","-","5-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8533E","MPC8533VJALFA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8533E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-iii-85xx/mpc8533e-powerquicc-iii-processor:MPC8533E?&fpsp=1&tab=Documentation_Tab#MPC8533VJALFA","PowerQUICC, 32 Bit Power Arch SoC, 667MHz, DDR1/2, PCI/PCIe, 1GbE, USB, 0 to 105C, Rev 2.1","-","-","100 @ CNY391.24 each","FCPBGA 783","-","-","-","-","-","-","-","-","-","-","-","-","-","3","783","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","-","5-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8533E","MPC8533VJAQGA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8533E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-iii-85xx/mpc8533e-powerquicc-iii-processor:MPC8533E?&fpsp=1&tab=Documentation_Tab#MPC8533VJAQGA","PowerQUICC, 32 Bit Power Arch SoC, 1000MHz, DDR1/2, PCI/PCIe, 1GbE, USB, 0 to 105C, Rev 2.1","-","-","100 @ CNY430.41 each","FCPBGA 783","-","-","-","-","-","-","-","-","-","-","-","-","-","3","783","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","-","5-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8379E","MPC8379CVRALGA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8379E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-pci-sata-1-gb-ethernet-usb-security:MPC8379E?&fpsp=1&tab=Documentation_Tab#MPC8379CVRALGA","PowerQUICC, 32 Bit Power Arch SoC, 667MHz, DDR1/2, PCI, 1GbE, USB, SATA, -40 to 105C, Rev 1","-","-","100 @ CNY328.35 each","TEPBGA 689","e300","667","1","32","-","-","FLASH, EPROM, DDR2, DDR1","PCI","-40 to 125","-","125","-","-","3","689","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","133","-","10-YEARS APPLICATION LIFE","-","-","1","USB 2.0","1","1GBaseT","2","Ethernet","2","-","-","-","-","-","-","-","2","-","Watchdog OSC/Timer","-","-","-40","Real Time Clock","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8379E","MPC8379ECVRALGA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8379E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-pci-sata-1-gb-ethernet-usb-security:MPC8379E?&fpsp=1&tab=Documentation_Tab#MPC8379ECVRALGA","PowerQUICC, 32 Bit Power Arch SoC, 667MHz, DDR1/2, PCI, 1GbE, USB, SATA, SEC,-40 to 105C, Rev 1","-","-","100 @ CNY361.23 each","TEPBGA 689","e300","667","1","32","-","-","DDR1, DDR2, EPROM, FLASH","PCI","-40 to 125","-","125","-","-","3","689","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","133","-","10-YEARS APPLICATION LIFE","-","-","-","USB 2.0","1","1GBaseT","2","Ethernet","1","-","-","-","-","-","-","-","2","-","Watchdog OSC/Timer, Encryption Hw. Accelerator","3","-","-40","Real Time Clock","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8379E","MPC8379ECVRANGA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8379E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-pci-sata-1-gb-ethernet-usb-security:MPC8379E?&fpsp=1&tab=Documentation_Tab#MPC8379ECVRANGA","PowerQUICC, 32 Bit Power Arch SoC, 800MHz, DDR1/2, PCI, 1GbE, USB, SATA, SEC,-40 to 105C, Rev 1","-","-","100 @ CNY426.21 each","TEPBGA 689","e300","800","1","32","-","-","SDRAM, DRAM, DDR2, DDR1","PCI","-40 to 105","-","125","-","-","3","689","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","133","-","10-YEARS APPLICATION LIFE","-","-","-","USB 2.0","1","1GBaseT","2","Ethernet","1","-","-","-","-","-","-","-","2","-","Encryption Hw. Accelerator, Watchdog OSC/Timer","3","-","-40","Real Time Clock","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8379E","MPC8379EVRAGDA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8379E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-pci-sata-1-gb-ethernet-usb-security:MPC8379E?&fpsp=1&tab=Documentation_Tab#MPC8379EVRAGDA","PowerQUICC, 32 Bit Power Arch SoC, 400MHz, DDR1/2, PCI, 1GbE, USB, SATA, SEC, 0 to 105C, Rev 1","-","-","100 @ CNY262.67 each","TEPBGA 689","e300","400","1","32","-","-","DDR1, DDR2, EPROM, FLASH","PCI","0 to 125","-","125","-","-","3","689","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","133","-","10-YEARS APPLICATION LIFE","-","-","2","USB 2.0","1","1GBaseT","2","Ethernet","2","-","-","-","-","-","-","-","2","-","Encryption Hw. Accelerator, Watchdog OSC/Timer","3","-","0","Real Time Clock","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8379E","MPC8379VRAJFA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8379E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-pci-sata-1-gb-ethernet-usb-security:MPC8379E?&fpsp=1&tab=Documentation_Tab#MPC8379VRAJFA","PowerQUICC, 32 Bit Power Arch SoC, 533MHz, DDR1/2, PCI, 1GbE, USB, SATA, 0 to 105C, Rev 1","-","-","100 @ CNY262.67 each","TEPBGA 689","e300","533","1","32","-","-","FLASH, EPROM, DDR2, DDR1","PCI","0 to 125","-","125","-","-","3","689","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","133","-","10-YEARS APPLICATION LIFE","-","-","-","USB 2.0","1","1GBaseT","2","Ethernet","1","-","-","-","-","-","-","-","2","-","Watchdog OSC/Timer","-","-","0","Real Time Clock","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8358E","MPC8358CVRADDDA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8358E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-tdm-pci-security-usb-quicc-engine-with-1-gb-ethernet-utopia:MPC8358E?&fpsp=1&tab=Documentation_Tab#MPC8358CVRADDDA","PowerQUICC, 32 Bit Power Arch SoC, 266MHz, DDR1/2, PCI, 1GbE, USB, TDM, ATM, -40 to 105C, Rev 1","-","-","100 @ CNY200.17 each","TEPBGA 668","e300","266","1","32","-","-","DDR, DDR1, DDR2, DRAM, EPROM, SDRAM","Local, PCI","-40 to 105","1.9","-","-","503","4","668","PRODUCT MATURITY/SATURATION(4)","-","-","133","-","10-YEARS APPLICATION LIFE","-","-","1","USB 2.0","2","1GBaseT","-","Ethernet, ATM","1","-","QUICC","-","-","-","-","-","1","-","-","-","-","-40","-","1","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8358E","MPC8358CVRAGDDA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8358E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-tdm-pci-security-usb-quicc-engine-with-1-gb-ethernet-utopia:MPC8358E?&fpsp=1&tab=Documentation_Tab#MPC8358CVRAGDDA","PowerQUICC, 32 Bit Power Arch SoC, 400MHz, DDR1/2, PCI, 1GbE, USB, TDM, ATM, -40 to 105C, Rev 1","-","-","100 @ CNY220.19 each","TEPBGA 668","e300","400","1","32","-","-","DDR, DDR1, DDR2, DRAM, EPROM, SDRAM","Local, PCI","-40 to 105","1.9","-","-","756","4","668","PRODUCT MATURITY/SATURATION(4)","-","-","133","-","10-YEARS APPLICATION LIFE","-","-","1","USB 2.0","2","1GBaseT","-","Ethernet, ATM","1","-","QUICC","-","-","-","-","-","1","-","-","-","-","-40","-","1","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8358E","MPC8358CVRAGDGA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8358E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-tdm-pci-security-usb-quicc-engine-with-1-gb-ethernet-utopia:MPC8358E?&fpsp=1&tab=Documentation_Tab#MPC8358CVRAGDGA","PowerQUICC, 32 Bit Power Arch SoC, 400MHz, DDR1/2, PCI, 1GbE, USB, TDM, ATM, -40 to 105C, Rev 1","-","-","100 @ CNY242.20 each","TEPBGA 668","e300","400","1","32","-","-","DDR, DDR1, DDR2, DRAM, EPROM, SDRAM","Local, PCI","-40 to 105","1.9","-","-","756","4","668","PRODUCT MATURITY/SATURATION(4)","-","-","133","-","10-YEARS APPLICATION LIFE","-","-","1","USB 2.0","2","1GBaseT","-","Ethernet, ATM","1","-","QUICC","-","-","-","-","-","1","-","-","-","-","-40","-","1","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8358E","MPC8358CVVAGDGA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8358E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-tdm-pci-security-usb-quicc-engine-with-1-gb-ethernet-utopia:MPC8358E?&fpsp=1&tab=Documentation_Tab#MPC8358CVVAGDGA","PowerQUICC, 32 Bit Power Arch SoC, 400MHz, DDR1/2, PCI, 1GbE, USB, TDM, ATM, -40 to 105C, Rev 1","-","-","100 @ CNY288.10 each","TBGA 740","e300","400","1","32","-","-","DDR, DDR1, DDR2, DRAM, EPROM, SDRAM","Local, PCI","-40 to 105","1.9","-","-","756","4","740","PRODUCT MATURITY/SATURATION(4)","-","-","133","-","10-YEARS APPLICATION LIFE","-","-","1","USB 2.0","2","1GBaseT","-","Ethernet, ATM","1","-","QUICC","-","-","-","-","-","1","-","-","-","-","-40","-","1","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8358E","MPC8358ECVRAGDDA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8358E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-tdm-pci-security-usb-quicc-engine-with-1-gb-ethernet-utopia:MPC8358E?&fpsp=1&tab=Documentation_Tab#MPC8358ECVRAGDDA","PowerQUICC, 32 Bit Power Arch SoC, 400MHz, DDR1/2, PCI, 1GbE, USB, TDM, ATM, SEC, -40 to 105C, Rev 1","-","-","100 @ CNY253.20 each","TEPBGA 668","e300","400","1","32","-","-","DDR, DDR1, DDR2, DRAM, EPROM, SDRAM","Local, PCI","-40 to 105","1.9","-","-","756","4","668","PRODUCT MATURITY/SATURATION(4)","-","-","133","-","10-YEARS APPLICATION LIFE","-","-","1","USB 2.0","2","1GBaseT","-","Ethernet, ATM","1","-","QUICC","-","-","-","-","-","1","-","-","-","-","-40","-","1","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8358E","MPC8358ECVRAGDGA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8358E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-tdm-pci-security-usb-quicc-engine-with-1-gb-ethernet-utopia:MPC8358E?&fpsp=1&tab=Documentation_Tab#MPC8358ECVRAGDGA","PowerQUICC, 32 Bit Power Arch SoC, 400MHz, DDR1/2, PCI, 1GbE, USB, TDM, ATM, SEC, -40 to 105C, Rev 1","-","-","100 @ CNY278.50 each","TEPBGA 668","e300","400","1","32","-","-","DDR, DDR1, DDR2, DRAM, EPROM, SDRAM","Local, PCI","-40 to 105","1.9","-","-","756","4","668","PRODUCT MATURITY/SATURATION(4)","-","-","133","-","10-YEARS APPLICATION LIFE","-","-","1","USB 2.0","2","1GBaseT","-","Ethernet, ATM","1","-","QUICC","-","-","-","-","-","1","-","-","-","-","-40","-","1","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8358E","MPC8358ECVVAGDGA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8358E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-tdm-pci-security-usb-quicc-engine-with-1-gb-ethernet-utopia:MPC8358E?&fpsp=1&tab=Documentation_Tab#MPC8358ECVVAGDGA","PowerQUICC, 32 Bit Power Arch SoC, 400MHz, DDR1/2, PCI, 1GbE, USB, TDM, ATM, SEC, -40 to 105C, Rev 1","-","-","100 @ CNY331.28 each","TBGA 740","e300","400","1","32","-","-","DDR, DDR1, DDR2, DRAM, EPROM, SDRAM","Local, PCI","-40 to 105","1.9","-","-","756","4","740","PRODUCT MATURITY/SATURATION(4)","-","-","133","-","10-YEARS APPLICATION LIFE","-","-","1","USB 2.0","2","1GBaseT","-","Ethernet, ATM","1","-","QUICC","-","-","-","-","-","1","-","-","-","-","-40","-","1","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8358E","MPC8358ECZQAGDGA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8358E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-tdm-pci-security-usb-quicc-engine-with-1-gb-ethernet-utopia:MPC8358E?&fpsp=1&tab=Documentation_Tab#MPC8358ECZQAGDGA","PowerQUICC, 32 Bit Power Arch SoC, 400MHz, DDR1/2, PCI, 1GbE, USB, TDM, ATM, SEC, -40 to 105C, Rev 1","-","-","100 @ CNY278.50 each","TEPBGA 668","e300","400","1","32","-","-","DDR, DDR1, DDR2, DRAM, EPROM, SDRAM","Local, PCI","-40 to 105","1.9","-","-","756","4","668","PRODUCT MATURITY/SATURATION(4)","-","-","133","-","10-YEARS APPLICATION LIFE","-","-","1","USB 2.0","2","1GBaseT","-","Ethernet, ATM","1","-","QUICC","-","-","-","-","-","1","-","-","-","-","-40","-","1","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8358E","MPC8358EVRAGDDA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8358E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-tdm-pci-security-usb-quicc-engine-with-1-gb-ethernet-utopia:MPC8358E?&fpsp=1&tab=Documentation_Tab#MPC8358EVRAGDDA","PowerQUICC, 32 Bit Power Arch SoC, 400MHz, DDR1/2, PCI, 1GbE, USB, TDM, ATM, SEC, 0 to 105C, Rev 1","-","-","100 @ CNY230.18 each","TEPBGA 668","e300","400","1","32","-","-","DDR, DDR1, DDR2, DRAM, EPROM, SDRAM","Local, PCI","0 to 105","1.9","-","-","756","4","668","PRODUCT MATURITY/SATURATION(4)","-","-","133","-","10-YEARS APPLICATION LIFE","-","-","1","USB 2.0","2","1GBaseT","-","Ethernet, ATM","1","-","QUICC","-","-","-","-","-","1","-","-","-","-","0","-","1","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8358E","MPC8358EVRAGDGA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8358E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-tdm-pci-security-usb-quicc-engine-with-1-gb-ethernet-utopia:MPC8358E?&fpsp=1&tab=Documentation_Tab#MPC8358EVRAGDGA","PowerQUICC, 32 Bit Power Arch SoC, 400MHz, DDR1/2, PCI, 1GbE, USB, TDM, ATM, SEC, 0 to 105C, Rev 1","-","-","100 @ CNY253.20 each","TEPBGA 668","e300","400","1","32","-","-","DDR, DDR1, DDR2, DRAM, EPROM, SDRAM","Local, PCI","-40 to 105","1.9","-","-","756","4","668","PRODUCT MATURITY/SATURATION(4)","-","2.2","133","-","10-YEARS APPLICATION LIFE","-","1.2","1","USB 2.0","2","1GBaseT","-","Ethernet, ATM","1","-","QUICC","-","-","-","-","-","1","-","-","-","-","-40","-","1","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8358E","MPC8358EVVAGDGA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8358E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-tdm-pci-security-usb-quicc-engine-with-1-gb-ethernet-utopia:MPC8358E?&fpsp=1&tab=Documentation_Tab#MPC8358EVVAGDGA","PowerQUICC, 32 Bit Power Arch SoC, 400MHz, DDR1/2, PCI, 1GbE, USB, TDM, ATM, SEC, 0 to 105C, Rev 1","-","-","100 @ CNY301.20 each","TBGA 740","e300","400","1","32","-","-","DDR, DDR1, DDR2, DRAM, EPROM, SDRAM","Local, PCI","0 to 105","1.9","-","-","756","4","740","PRODUCT MATURITY/SATURATION(4)","-","2.5","133","-","10-YEARS APPLICATION LIFE","-","1.2","1","USB 2.0","2","1GBaseT","-","Ethernet, ATM","1","-","QUICC","-","-","-","-","-","1","-","-","-","-","0","-","1","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8358E","MPC8358EZQAGDDA","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC8358E&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-ii-pro-83xx/powerquicc-ii-pro-processor-with-ddr2-tdm-pci-security-usb-quicc-engine-with-1-gb-ethernet-utopia:MPC8358E?&fpsp=1&tab=Documentation_Tab#MPC8358EZQAGDDA","PowerQUICC, 32 Bit Power Arch SoC, 400MHz, DDR1/2, PCI, 1GbE, USB, TDM, ATM, SEC, 0 to 105C, Rev 1","-","-","100 @ CNY230.18 each","TEPBGA 668","e300","400","1","32","-","-","DDR, DDR1, DDR2, DRAM, EPROM, SDRAM","Local, PCI","0 to 105","1.9","-","-","756","4","668","PRODUCT MATURITY/SATURATION(4)","-","2.5","133","-","10-YEARS APPLICATION LIFE","-","1.2","1","USB 2.0","2","1GBaseT","-","Ethernet, ATM","1","-","QUICC","-","-","-","-","-","1","-","-","-","-","0","-","1","-","-","-"
