"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","封装类型和焊端数","预算报价（不含税）(CNY)","认证级别","内部闪存 (KB) ","内部RAM (KB) ","EEPROM (KB) ","内核：类型","工作频率 (Max) (MHz) ","总线频率 (Max) (MHz) ","CAN","I2C","SPI","供电电压 (Min-Max) (V) ","GPIOs","工作环境温度 (Min-Max) (°C) ","定时器特性","其他特性","ADC (ch)","PWM (bit)","ADC (bit)","ADC","PWM (ch)","PLC代码","Pin count","PLC描述","PWM","无铅","RoHS","SCI","定时器","内核：内核数量 (Spec)","负载供电电压 (Max) (V) ","负载供电电压 (Min) (V) ","其他特性-模拟","数据传输速率 (Spec) (kbps) ","数据传输速率 (Max) (kbps) ","数据传输速率 (Min) (kbps) ","诊断","通信协议","器件功能","保护","内核：工作电压 (Spec) (V) ","定时器类型","CAN Type","SLIC","USB features","USB","视频/显示功能","UART","供电电压 (Typ) (V) ","待机功能","状态","替代部件"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN16W2MLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN16W2MLF","8-bit MCU, S08 core, 16KB Flash, 20MHz, -40/+125degC, Automotive Qualified, QFP 48","-","LQFP 48","-","AUTO; >=10 YEARS APPLICATION LIFE","16","2","0.256","-","20","-","-","1","1","2.7 to 5.5","39","-40 to 125","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","12","-","12","12-ch. 12-bit","-","2","48","PRODUCT RAPID GROWTH(2)","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN16W2MTG","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN16W2MTG","8-bit MCU, S08 core, 16KB Flash, 20MHz, -40/+125degC, Automotive Qualified, SOP 16","-","TSSOP 16","-","AUTO; >=10 YEARS APPLICATION LIFE","16","2","0.256","-","20","-","-","1","1","2.7 to 5.5","12","-40 to 125","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","12","-","12","12-ch. 12-bit","-","2","16","PRODUCT RAPID GROWTH(2)","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN16W2MTJ","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN16W2MTJ","8-bit MCU, S08 core, 16KB Flash, 20MHz, -40/+125degC, Automotive Qualified, SOP 20","-","TSSOP 20","-","AUTO; >=10 YEARS APPLICATION LIFE","16","2","0.256","-","20","-","-","1","1","2.7 to 5.5","16","-40 to 125","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","12","-","12","12-ch. 12-bit","-","2","20","PRODUCT RAPID GROWTH(2)","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN16W2MTJR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN16W2MTJR","8-bit MCU, S08 core, 16KB Flash, 20MHz, -40/+125degC, Automotive Qualified, SOP 20","-","TSSOP 20","-","AUTO; >=10 YEARS APPLICATION LIFE","16","2","0.256","-","20","-","-","1","1","2.7 to 5.5","16","-40 to 125","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","12","-","12","12-ch. 12-bit","-","2","20","PRODUCT RAPID GROWTH(2)","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN16W2VLC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN16W2VLC","8-bit MCU, S08 core, 16KB Flash, 20MHz, -40/+105degC, Automotive Qualified, QFP 32","-","LQFP 32","-","AUTO; >=10 YEARS APPLICATION LIFE","16","2","0.256","-","20","-","-","1","1","2.7 to 5.5","26","-40 to 105","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","12","-","12","12-ch. 12-bit","-","2","32","PRODUCT RAPID GROWTH(2)","-","-","-","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN16W2VTG","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN16W2VTG","8-bit MCU, S08 core, 16KB Flash, 20MHz, -40/+105degC, Automotive Qualified, SOP 16","-","TSSOP 16","-","AUTO; >=10 YEARS APPLICATION LIFE","16","2","0.256","-","20","-","-","1","1","2.7 to 5.5","12","-40 to 105","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","12","-","12","12-ch. 12-bit","-","2","16","PRODUCT RAPID GROWTH(2)","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN16W2VTJ","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN16W2VTJ","S08 8-bit MCU, 16KB Flash, 20MHz, -40/+125degC, Automotive Qualified, SOP 20","-","TSSOP 20","-","AUTO; >=10 YEARS APPLICATION LIFE","16","2","0.256","-","20","-","-","1","1","2.7 to 5.5","16","-40 to 105","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","12","-","12","12-ch. 12-bit","-","2","20","PRODUCT RAPID GROWTH(2)","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN16W2VTJR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN16W2VTJR","S08 8-bit MCU, 16KB Flash, 20MHz, -40/+125degC, Automotive Qualified, SOP 20","-","TSSOP 20","-","AUTO; >=10 YEARS APPLICATION LIFE","16","2","0.256","-","20","-","-","1","1","2.7 to 5.5","16","-40 to 105","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","12","-","12","12-ch. 12-bit","-","2","20","PRODUCT RAPID GROWTH(2)","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN32W1CLC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN32W1CLC","8-bit MCU, S08 core, 32KB Flash, 20MHz, -40/+85degC, Automotive Qualified, QFP 32","-","LQFP 32","-","AUTO; >=10 YEARS APPLICATION LIFE","32","4","0.256","-","20","-","-","1","2","2.7 to 5.5","26","-40 to 85","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","32","PRODUCT RAPID GROWTH(2)","-","-","-","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN32W1CLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN32W1CLF","8-bit MCU, S08 core, 32KB Flash, 20MHz, -40/+85degC, Automotive Qualified, QFP 48","-","LQFP 48","1 @ CNY8.77 each","AUTO; >=10 YEARS APPLICATION LIFE","32","4","0.256","-","20","-","-","1","2","2.7 to 5.5","39","-40 to 85","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","48","PRODUCT RAPID GROWTH(2)","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN32W1MLC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN32W1MLC","8-bit MCU, S08 core, 32KB Flash, 20MHz, -40/+125degC, Automotive Qualified, QFP 32","-","LQFP 32","-","AUTO; >=10 YEARS APPLICATION LIFE","32","4","0.256","-","20","-","-","1","2","2.7 to 5.5","26","-40 to 125","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","32","PRODUCT RAPID GROWTH(2)","-","-","-","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN32W1MLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN32W1MLF","8-bit MCU, S08 core, 32KB Flash, 20MHz, -40/+125degC, Automotive Qualified, QFP 48","-","LQFP 48","-","AUTO; >=10 YEARS APPLICATION LIFE","32","4","0.256","-","20","-","-","1","2","2.7 to 5.5","39","-40 to 125","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","48","PRODUCT RAPID GROWTH(2)","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN32W1MLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN32W1MLH","8-bit MCU, S08 core, 32KB Flash, 20MHz, -40/+125degC, Automotive Qualified, QFP 64","-","QFP 64","-","AUTO; >=10 YEARS APPLICATION LIFE","32","4","0.256","-","20","-","-","1","2","2.7 to 5.5","55","-40 to 125","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","64","PRODUCT RAPID GROWTH(2)","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN32W1VLC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN32W1VLC","8-bit MCU, S08 core, 32KB Flash, 20MHz, -40/+105degC, Automotive Qualified, QFP 32","-","LQFP 32","-","AUTO; >=10 YEARS APPLICATION LIFE","32","4","0.256","-","20","-","-","1","2","2.7 to 5.5","26","-40 to 105","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","32","PRODUCT RAPID GROWTH(2)","-","-","-","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN32W1VLCR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN32W1VLCR","8-bit MCU, S08 core, 32KB Flash, 20MHz, -40/+105degC, Automotive Qualified, QFP 32","-","LQFP 32","-","AUTO; >=10 YEARS APPLICATION LIFE","32","4","0.256","-","20","-","-","1","2","2.7 to 5.5","26","-40 to 105","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","32","PRODUCT RAPID GROWTH(2)","-","-","-","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN32W1VLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN32W1VLF","8-bit MCU, S08 core, 32KB Flash, 20MHz, -40/+105degC, Automotive Qualified, QFP 48","-","LQFP 48","-","AUTO; >=10 YEARS APPLICATION LIFE","32","4","0.256","-","20","-","-","1","2","2.7 to 5.5","39","-40 to 105","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","48","PRODUCT RAPID GROWTH(2)","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN32W1VLFR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN32W1VLFR","8-bit MCU, S08 core, 32KB Flash, 20MHz, -40/+105degC, Automotive Qualified, QFP 48","-","LQFP 48","-","AUTO; >=10 YEARS APPLICATION LIFE","32","4","0.256","-","20","-","-","1","2","2.7 to 5.5","39","-40 to 105","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","48","PRODUCT RAPID GROWTH(2)","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN48W1CLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN48W1CLF","8-bit MCU, S08 core, 48KB Flash, 20MHz, -40/+85degC, Automotive Qualified, QFP 48","-","LQFP 48","1 @ CNY9.41 each","AUTO; >=10 YEARS APPLICATION LIFE","48","4","0.256","-","20","-","-","1","2","2.7 to 5.5","39","-40 to 85","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","48","PRODUCT RAPID GROWTH(2)","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN48W1MLC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN48W1MLC","8-bit MCU, S08 core, 48KB Flash, 20MHz, -40/+125degC, Automotive Qualified, QFP 32","-","LQFP 32","-","AUTO; >=10 YEARS APPLICATION LIFE","48","4","0.256","-","20","-","-","1","2","2.7 to 5.5","26","-40 to 125","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","32","PRODUCT RAPID GROWTH(2)","-","-","-","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN48W1MLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN48W1MLF","8-bit MCU, S08 core, 48KB Flash, 20MHz, -40/+125degC, Automotive Qualified, QFP 48","-","LQFP 48","-","AUTO; >=10 YEARS APPLICATION LIFE","48","4","0.256","-","20","-","-","1","2","2.7 to 5.5","39","-40 to 125","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","48","PRODUCT RAPID GROWTH(2)","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN48W1MLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN48W1MLH","8-bit MCU, S08 core, 48KB Flash, 20MHz, -40/+125degC, Automotive Qualified, QFP 64","-","QFP 64","-","AUTO; >=10 YEARS APPLICATION LIFE","48","4","0.256","-","20","-","-","1","2","2.7 to 5.5","55","-40 to 125","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","64","PRODUCT RAPID GROWTH(2)","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN48W1VLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN48W1VLF","8-bit MCU, S08 core, 48KB Flash, 20MHz, -40/+105degC, Automotive Qualified, QFP 48","-","LQFP 48","-","AUTO; >=10 YEARS APPLICATION LIFE","48","4","0.256","-","20","-","-","1","2","2.7 to 5.5","39","-40 to 105","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","48","PRODUCT RAPID GROWTH(2)","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN60W1MLC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN60W1MLC","8-bit MCU, S08 core, 60KB Flash, 20MHz, -40/+125degC, Automotive Qualified, QFP 32","-","LQFP 32","-","AUTO; >=10 YEARS APPLICATION LIFE","60","4","0.256","-","20","-","-","1","2","2.7 to 5.5","26","-40 to 125","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","32","PRODUCT RAPID GROWTH(2)","-","-","-","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN60W1MLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN60W1MLF","8-bit MCU, S08 core, 60KB Flash, 20MHz, -40/+125degC, Automotive Qualified, QFP 48","-","LQFP 48","-","AUTO; >=10 YEARS APPLICATION LIFE","60","4","0.256","-","20","-","-","1","2","2.7 to 5.5","39","-40 to 125","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","48","PRODUCT RAPID GROWTH(2)","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN60W1MLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN60W1MLH","8-bit MCU, S08 core, 60KB Flash, 20MHz, -40/+125degC, Automotive Qualified, QFP 64","-","QFP 64","-","AUTO; >=10 YEARS APPLICATION LIFE","60","4","0.256","-","20","-","-","1","2","2.7 to 5.5","55","-40 to 125","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","64","PRODUCT RAPID GROWTH(2)","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","其他处理器---8位微控制器","S08RN","S9S08RN60W1MLHR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=S08RN&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/8-bit-mcus/s08/s08-5.5v-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?&fpsp=1&tab=Documentation_Tab#S9S08RN60W1MLHR","8-bit MCU, S08 core, 60KB Flash, 20MHz, -40/+125degC, Automotive Qualified, QFP 64","-","QFP 64","-","AUTO; >=10 YEARS APPLICATION LIFE","60","4","0.256","-","20","-","-","1","2","2.7 to 5.5","55","-40 to 125","-","BDM, RTC Analog Comparator, Touch Sensing Interface, Watchdog","16","-","12","16-ch. 12-bit","-","2","64","PRODUCT RAPID GROWTH(2)","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-"
