"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","封装类型和焊端数","预算报价（不含税）(CNY)","认证级别","内部闪存 (KB) ","内部RAM (KB) ","缓存 (KB) ","工作频率 (Max) (MHz) ","内核：性能(MIPS)","总线频率 (Max) (MHz) ","支持外部存储器","其他特性","片选","外部中断","DMA通道总数","供电电压 (Min-Max) (V) ","定时器特性","外部总线接口","GPIOs","ADC (ch)","Junction Temperature (Max) (&#186;C)","SCI","ADC (bit)","PLC代码","Pin count","PLC描述","SPI","定时器","Debug &amp; Trace","I/O 工作电压 (Max) (V) ","ADC","待机功能","CAN","I2C","内核：类型","工作环境温度 (Min-Max) (°C) ","无铅","RoHS","DAC (ch)","DAC (bit)","定时器类型","Ethernet Type","以太网","视频/显示功能","USB","USB features","I2S","UART","QSPI","CAN Type","状态","替代部件"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5223X","MCF52233CVM60","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52233CVM60","MCF5223X 32-bit MCU, ColdFire V2 core, 256KB Flash, 60MHz, MAPBGA 121","-","MAPBGA 121","10000 @ CNY44.89 each","10-YEARS APPLICATION LIFE","256","32","-","60","56","60","-","Low Voltage Detect, PLL, POR, Random Number Generator","4","15","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","80","8","-","-","12","4","121","PRODUCT MATURITY/SATURATION(4)","-","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","8-ch. 12-bit","-","-","1","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5223X","MCF52234CAL60","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52234CAL60","MCF5223X 32-bit MCU, ColdFire V2 core, 256KB Flash, 60MHz, QFP 112","-","LQFP 112","10000 @ CNY46.42 each","10-YEARS APPLICATION LIFE","256","32","-","60","56","60","-","Random Number Generator, POR, PLL, Low Voltage Detect","4","15","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","73","8","-","-","12","4","112","PRODUCT MATURITY/SATURATION(4)","-","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","8-ch. 12-bit","-","1","1","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5223X","MCF52234CVM60","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52234CVM60","MCF5223X 32-bit MCU, ColdFire V2 core, 256KB Flash, 60MHz, MAPBGA 121","-","MAPBGA 121","10000 @ CNY46.42 each","10-YEARS APPLICATION LIFE","256","32","-","60","56","60","-","Random Number Generator, POR, PLL, Low Voltage Detect","4","15","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","80","8","-","-","12","4","121","PRODUCT MATURITY/SATURATION(4)","-","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","8-ch. 12-bit","-","1","1","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5223X","MCF52235CAL60","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52235CAL60","MCF5223X 32-bit MCU, ColdFire V2 core, 256KB Flash, 60MHz, QFP 112","-","LQFP 112","10000 @ CNY50.10 each","10-YEARS APPLICATION LIFE","256","32","-","60","56","60","-","Random Number Generator, POR, PLL, Low Voltage Detect","4","15","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","73","8","-","-","12","4","112","PRODUCT MATURITY/SATURATION(4)","-","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","8-ch. 12-bit","-","1","1","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5223X","MCF52235CVM60","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52235CVM60","MCF5223X 32-bit MCU, ColdFire V2 core, 256KB Flash, 60MHz, MAPBGA 121","-","MAPBGA 121","10000 @ CNY50.10 each","10-YEARS APPLICATION LIFE","256","32","-","60","56","60","-","Random Number Generator, POR, PLL, Low Voltage Detect","4","15","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","80","8","-","-","12","4","121","PRODUCT MATURITY/SATURATION(4)","-","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","8-ch. 12-bit","-","1","1","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5223X","MCF52236AF50","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52236AF50","MCF5223X 32-bit MCU, ColdFire V2 core, 256KB Flash, 50MHz, QFP 80","-","LQFP 80","10000 @ CNY37.77 each","10-YEARS APPLICATION LIFE","256","32","-","50","46","50","-","PLL, Low Voltage Detect, POR, Random Number Generator","4","15","4","3 to 3.6","Input Capture, Output Compare, PWM, Pulse Accumulator","-","43","8","-","-","12","4","80","PRODUCT MATURITY/SATURATION(4)","-","2-ch. 16 bit, 2-ch. 8 bit","JTAG","3.3","8-ch. 12-bit","-","-","1","-","0 to 70","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5223X","MCF52236CAF50","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52236CAF50","MCF5223X 32-bit MCU, ColdFire V2 core, 256KB Flash, 50MHz, QFP 80","-","LQFP 80","10000 @ CNY41.58 each","10-YEARS APPLICATION LIFE","256","32","-","50","46","50","-","PLL, Low Voltage Detect, COP, POR, Random Number Generator","4","15","4","3 to 3.6","Input Capture, Output Compare, PWM, Pulse Accumulator","-","43","8","-","-","12","4","80","PRODUCT MATURITY/SATURATION(4)","-","2-ch. 16 bit, 2-ch. 8 bit","JTAG","3.3","8-ch. 12-bit","-","-","1","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF520X","MCF5207CVM166","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF520X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mpus/v2-mpu/integrated-coldfire-v2-external-memory-and-ethernet-microprocessors:MCF520X?&fpsp=1&tab=Documentation_Tab#MCF5207CVM166","MCF5207 MINIME 144MAPBGA","-","MAPBGA 144","10000 @ CNY31.92 each","10-YEARS APPLICATION LIFE","-","16","8","166","159","83","DDR, SDR, SDRAM","PLL","8","8","16","-","Input Capture, Output Compare","Flexbus","30","-","-","-","-","3","144","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","JTAG","3.3","-","DOZE, STOP, WAIT","-","1","-","-40 to 85","-","-","-","-","-","-","-","-","-","-","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF520X","MCF5208CAB166","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF520X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mpus/v2-mpu/integrated-coldfire-v2-external-memory-and-ethernet-microprocessors:MCF520X?&fpsp=1&tab=Documentation_Tab#MCF5208CAB166","MPC5208 MINIME 160 MQFP","-","QFP 160","10000 @ CNY49.34 each","10-YEARS APPLICATION LIFE","-","16","8","166","159","83","SDRAM, SDR, DDR","PLL","8","8","16","-","Output Compare, Input Capture","Flexbus","50","-","-","-","-","3","160","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","JTAG","3.3","-","DOZE, WAIT, STOP","-","1","-","-40 to 85","-","-","-","-","-","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF520X","MCF5208CVM166","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF520X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mpus/v2-mpu/integrated-coldfire-v2-external-memory-and-ethernet-microprocessors:MCF520X?&fpsp=1&tab=Documentation_Tab#MCF5208CVM166","MCF5208 MINIME 196MAPBGA","-","MAPBGA 196","10000 @ CNY41.58 each","10-YEARS APPLICATION LIFE","-","16","8","166","159","83","DDR, SDR, SDRAM","PLL","8","8","16","-","Output Compare, Input Capture","Flexbus","50","-","-","-","-","3","196","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","JTAG","3.3","-","DOZE, WAIT, STOP","-","1","-","-40 to 85","-","-","-","-","-","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51Qx","MCF51QM128VHS","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QM128VHS","MCF51Qx 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, MAPBGA 44","-","LGA 44","10000 @ CNY12.40 each","10-YEARS APPLICATION LIFE","128","32","-","50","-","-","-","Analog Comparator, Low Voltage Detect, PLL, Random Number Generator","-","-","4","1.71 to 3.6","-","Mini-FlexBus","31","-","-","-","16","2","44","PRODUCT RAPID GROWTH(2)","2","-","-","-","-","-","-","4","-","-40 to 105","-","-","-","12","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51Qx","MCF51QM128VHSR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QM128VHSR","MCF51Qx 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, MAPBGA 44","-","LGA 44","10000 @ CNY12.40 each","10-YEARS APPLICATION LIFE","128","32","-","50","-","-","-","-","-","-","4","1.71 to 3.6","-","Mini-FlexBus","31","-","-","-","16","2","44","PRODUCT RAPID GROWTH(2)","2","-","-","-","-","-","-","3","ColdFire V1","-40 to 105","-","-","-","12","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51Qx","MCF51QM128VLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QM128VLH","MCF51Qx 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY13.16 each","10-YEARS APPLICATION LIFE","128","32","-","50","-","-","-","Analog Comparator, Low Voltage Detect, PLL, Random Number Generator","-","-","4","1.71 to 3.6","-","Mini-FlexBus","48","18","-","-","16","2","64","PRODUCT RAPID GROWTH(2)","2","-","-","-","-","-","-","4","-","-40 to 105","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51Qx","MCF51QM128VLHR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QM128VLHR","MCF51Qx 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY13.16 each","10-YEARS APPLICATION LIFE","128","32","-","50","-","-","-","Analog Comparator, Low Voltage Detect, PLL, Random Number Generator","-","-","4","1.71 to 3.6","-","Mini-FlexBus","48","18","-","-","16","2","64","PRODUCT RAPID GROWTH(2)","2","-","-","-","-","-","-","4","-","-40 to 105","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51Qx","MCF51QM32VFM","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QM32VFM","MCF51Qx 32-bit MCU, ColdFire V1 core, 32KB Flash, 50MHz, QFN 32","-","QFN-EP 32","10000 @ CNY9.35 each","10-YEARS APPLICATION LIFE","32","8","-","50","-","-","-","-","-","-","4","1.71 to 3.6","-","n/a","22","11","-","-","16","2","32","PRODUCT RAPID GROWTH(2)","2","-","-","-","-","-","-","3","ColdFire V1","-40 to 105","-","-","-","12","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51Qx","MCF51QM32VHS","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QM32VHS","MCF51Qx 32-bit MCU, ColdFire V1 core, 32KB Flash, 50MHz, MAPBGA 44","-","LGA 44","10000 @ CNY9.79 each","10-YEARS APPLICATION LIFE","32","8","-","50","-","-","-","Analog Comparator, Low Voltage Detect, PLL, Random Number Generator","-","-","4","1.71 to 3.6","-","Mini-FlexBus","31","-","-","-","16","2","44","PRODUCT RAPID GROWTH(2)","2","-","-","-","-","-","-","4","-","-40 to 105","-","-","-","12","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51Qx","MCF51QM64VHS","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QM64VHS","MCF51Qx 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, MAPBGA 44","-","LGA 44","10000 @ CNY11.25 each","10-YEARS APPLICATION LIFE","64","16","-","50","-","-","-","Analog Comparator, Low Voltage Detect, PLL, Random Number Generator","-","-","4","1.71 to 3.6","-","Mini-FlexBus","31","-","-","-","16","2","44","PRODUCT RAPID GROWTH(2)","2","-","-","-","-","-","-","4","-","-40 to 105","-","-","-","12","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51Qx","MCF51QM64VLF","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QM64VLF","MCF51Qx 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, QFP 48","-","LQFP 48","10000 @ CNY11.64 each","10-YEARS APPLICATION LIFE","64","16","-","50","-","-","-","-","-","-","4","1.71 to 3.6","-","Mini-FlexBus","35","12","-","-","16","2","48","PRODUCT RAPID GROWTH(2)","2","-","-","-","12-ch. 16-bit","-","-","3","ColdFire V1","-40 to 105","-","-","-","12","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51Qx","MCF51QU128VHS","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QU128VHS","MCF51Qx 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, MAPBGA 44","-","LGA 44","10000 @ CNY11.00 each","10-YEARS APPLICATION LIFE","128","32","-","50","-","-","-","Analog Comparator, Low Voltage Detect, PLL, Random Number Generator","-","-","4","1.71 to 3.6","-","Mini-FlexBus","31","-","-","-","16","2","44","PRODUCT RAPID GROWTH(2)","2","-","-","-","-","-","-","4","-","-40 to 105","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51Qx","MCF51QU128VLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QU128VLH","MCF51Qx 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY11.70 each","10-YEARS APPLICATION LIFE","128","32","-","50","-","-","-","Analog Comparator, Low Voltage Detect, PLL, Random Number Generator","-","-","4","1.71 to 3.6","-","Mini-FlexBus","48","19","-","-","12","2","64","PRODUCT RAPID GROWTH(2)","2","-","-","-","-","-","-","4","-","-40 to 105","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51Qx","MCF51QU128VLHR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QU128VLHR","MCF51Qx 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","10000 @ CNY11.70 each","10-YEARS APPLICATION LIFE","128","32","-","50","-","-","-","Analog Comparator, Low Voltage Detect, PLL, Random Number Generator","-","-","4","1.71 to 3.6","-","Mini-FlexBus","48","19","-","-","12","2","64","PRODUCT RAPID GROWTH(2)","2","-","-","-","-","-","-","4","-","-40 to 105","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51Qx","MCF51QU32VFM","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QU32VFM","MCF51Qx 32-bit MCU, ColdFire V1 core, 32KB Flash, 50MHz, QFN 32","-","QFN-EP 32","10000 @ CNY6.29 each","10-YEARS APPLICATION LIFE","32","8","-","50","-","-","-","Analog Comparator, Low Voltage Detect, PLL, Random Number Generator","-","-","4","1.71 to 3.6","-","n/a","22","8","-","-","12","2","32","PRODUCT RAPID GROWTH(2)","2","-","-","-","8-ch. 12-bit","-","-","4","-","-40 to 105","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51Qx","MCF51QU32VHS","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QU32VHS","MCF51Qx 32-bit MCU, ColdFire V1 core, 32KB Flash, 50MHz, MAPBGA 44","-","LGA 44","10000 @ CNY8.71 each","10-YEARS APPLICATION LIFE","32","8","-","50","-","-","-","Analog Comparator, Low Voltage Detect, PLL, Random Number Generator","-","-","4","1.71 to 3.6","-","Mini-FlexBus","31","-","-","-","12","2","44","PRODUCT RAPID GROWTH(2)","2","-","-","-","-","-","-","4","-","-40 to 105","-","-","-","12","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF51Qx","MCF51QU64VHS","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QU64VHS","MCF51Qx 32-bit MCU, ColdFire V1 core, 64KB Flash, 50MHz, MAPBGA 44","-","LGA 44","10000 @ CNY9.73 each","10-YEARS APPLICATION LIFE","64","16","-","50","-","-","-","Analog Comparator, Low Voltage Detect, PLL, Random Number Generator","-","-","4","1.71 to 3.6","-","Mini-FlexBus","31","-","-","-","12","2","44","PRODUCT RAPID GROWTH(2)","2","-","-","-","-","-","-","4","-","-40 to 105","-","-","-","12","-","-","-","-","-","-","-","2","-","-","-","-"
