"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","状态"," 硬件开发工具","内核：类型","浮点单元","工作频率 (Max) (MHz) "," 片上SRAM (KB)","Total Flash (KB) ","UART","SPI","I2C","I2S","USB OTG","CAN","Ethernet w/ 1588","人机接口","VDD (min)","VDD (max) (V) ","Package type","Kinetis SDK","PLC代码","预算报价（不含税）(CNY)","封装类型和焊端数","Pin count","PLC描述","DMA (ch)","PWM Types","Debug &amp; Trace","16-bit Timer (ch)","32-bit Timer (ch)","16-bit PWM (ch)","DAC","ADC"," 其他模拟模块","Qty | Package carrier","GPIOs","Programming for Kinetis MCUs  (KB)","工作环境温度 (Min-Max) (°C) ","安全","无铅","封装尺寸(宽x长x高) (mm3)"," 引脚间距","认证级别","RoHS","External memory &amp; connectivity interfaces","EEPROM (KB) ","缓存 (KB) ","USB features","引导ROM (KB) "," 段式LCD分辨率","Quad Encoder","ADC Conversion Speed (MSPS)","FlexCan","Enhanced PWM (ch)","High Resolution Timer (pSec)","集成无线电台","发射电流 (mA)","接收电流 (mA)","Radio Protocol Supported","Datarate","DC/DC Converter","RX灵敏度"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL0","MKL05Z8VFK4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL0&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl0-48-mhz-entry-level-small-form-factor-ultra-low-power-mcus:KL0?&fpsp=1&tab=Documentation_Tab#MKL05Z8VFK4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 8KB Flash, 48MHz, QFN 24","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/freescale-freedom-development-platform-for-the-kinetis-kl05-and-kl04-mcus:FRDM-KL05Z","ARM Cortex-M0+","-","48","1","8","1","1","1","-","-","-","-","Touch System Interface","1.71","3.6","QFN","-","2","10000 @ CNY5.79 each","QFN 24","24","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","9","2","8","12-bit x 1, 6-bit x 1","12-bit (SAR) x 1","Comparator","490 | TRAY","22","8","-40 to 105","-","-","4x4x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL0","MKL05Z8VFM4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL0&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl0-48-mhz-entry-level-small-form-factor-ultra-low-power-mcus:KL0?&fpsp=1&tab=Documentation_Tab#MKL05Z8VFM4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 8KB Flash, 48MHz, QFN 32","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/freescale-freedom-development-platform-for-the-kinetis-kl05-and-kl04-mcus:FRDM-KL05Z","ARM Cortex-M0+","-","48","1","8","1","1","1","-","-","-","-","Touch System Interface","1.71","3.6","QFN","-","2","10000 @ CNY6.23 each","QFN-EP 32","32","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","9","2","8","12-bit x 1, 6-bit x 1","12-bit (SAR) x 1","Comparator","490 | TRAY","28","8","-40 to 105","-","-","5x5x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL0","MKL05Z8VLC4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL0&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl0-48-mhz-entry-level-small-form-factor-ultra-low-power-mcus:KL0?&fpsp=1&tab=Documentation_Tab#MKL05Z8VLC4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 8KB Flash, 48MHz, QFP 32","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/freescale-freedom-development-platform-for-the-kinetis-kl05-and-kl04-mcus:FRDM-KL05Z","ARM Cortex-M0+","-","48","1","8","1","1","1","-","-","-","-","Touch System Interface","1.71","3.6","LQFP","-","2","10000 @ CNY6.10 each","LQFP 32","32","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","9","2","8","12-bit x 1, 6-bit x 1","12-bit (SAR) x 1","Comparator","250 | TRAY","28","8","-40 to 105","-","-","7x7x1.4","0.8","10-YEARS APPLICATION LIFE","-","-","-","0.064","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL2x","MKL24Z32VFM4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL2x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl2x-48-mhz-usb-connectivity-ultra-low-power-mcus:KL2x?&fpsp=1&tab=Documentation_Tab#MKL24Z32VFM4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 32KB Flash, 48MHz, USB, QFN 32","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl14-kl15-kl24-kl25-mcus:FRDM-KL25Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl1x-and-kl2x-48-mhz-mcus-tower-system-module:TWR-KL25Z48M","ARM Cortex-M0+","-","48","4","32","3","2","2","-","1 (FS)","-","-","-","1.71","3.6","QFN","1.2 Mainline","2","10000 @ CNY10.43 each","QFN-EP 32","32","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","6-bit x 1","-","Comparator","490 | TRAY","23","32","-40 to 105","-","-","5x5x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","USB OTG LS/FS","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL2x","MKL24Z32VFT4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL2x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl2x-48-mhz-usb-connectivity-ultra-low-power-mcus:KL2x?&fpsp=1&tab=Documentation_Tab#MKL24Z32VFT4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 32KB Flash, 48MHz, USB, QFN 48","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl14-kl15-kl24-kl25-mcus:FRDM-KL25Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl1x-and-kl2x-48-mhz-mcus-tower-system-module:TWR-KL25Z48M","ARM Cortex-M0+","-","48","4","32","3","2","2","-","1 (FS)","-","-","-","1.71","3.6","QFN","1.2 Mainline","2","10000 @ CNY10.94 each","QFN 48","48","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","6-bit x 1","-","Comparator","260 | TRAY","36","32","-40 to 105","-","-","7x7x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","USB OTG LS/FS","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL2x","MKL24Z32VLH4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL2x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl2x-48-mhz-usb-connectivity-ultra-low-power-mcus:KL2x?&fpsp=1&tab=Documentation_Tab#MKL24Z32VLH4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 32KB Flash, 48MHz, USB, QFP 64","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl14-kl15-kl24-kl25-mcus:FRDM-KL25Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl1x-and-kl2x-48-mhz-mcus-tower-system-module:TWR-KL25Z48M","ARM Cortex-M0+","-","48","4","32","3","2","2","-","1 (FS)","-","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY12.21 each","QFP 64","64","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","6-bit x 1","-","Comparator","160 | TRAY","50","32","-40 to 105","-","-","10x10x1.6","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","USB OTG LS/FS","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL2x","MKL24Z32VLK4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL2x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl2x-48-mhz-usb-connectivity-ultra-low-power-mcus:KL2x?&fpsp=1&tab=Documentation_Tab#MKL24Z32VLK4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 32KB Flash, 48MHz, USB, QFP 80","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl14-kl15-kl24-kl25-mcus:FRDM-KL25Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl1x-and-kl2x-48-mhz-mcus-tower-system-module:TWR-KL25Z48M","ARM Cortex-M0+","-","48","4","32","3","2","2","-","1 (FS)","-","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY15.01 each","QFP 80","80","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","6-bit x 1","-","Comparator","96 | TRAY","66","32","-40 to 105","-","-","12x12x1.6","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","USB OTG LS/FS","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL2x","MKL24Z64VFM4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL2x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl2x-48-mhz-usb-connectivity-ultra-low-power-mcus:KL2x?&fpsp=1&tab=Documentation_Tab#MKL24Z64VFM4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 64KB Flash, 48MHz, USB,  QFN 32","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl14-kl15-kl24-kl25-mcus:FRDM-KL25Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl1x-and-kl2x-48-mhz-mcus-tower-system-module:TWR-KL25Z48M","ARM Cortex-M0+","-","48","8","64","3","2","2","-","1 (FS)","-","-","-","1.71","3.6","QFN","1.2 Mainline","2","10000 @ CNY11.00 each","QFN-EP 32","32","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","6-bit x 1","-","Comparator","490 | TRAY","23","64","-40 to 105","-","-","5x5x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","USB OTG LS/FS","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL2x","MKL24Z64VFT4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL2x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl2x-48-mhz-usb-connectivity-ultra-low-power-mcus:KL2x?&fpsp=1&tab=Documentation_Tab#MKL24Z64VFT4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 64KB Flash, 48MHz, USB, QFN 48","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl14-kl15-kl24-kl25-mcus:FRDM-KL25Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl1x-and-kl2x-48-mhz-mcus-tower-system-module:TWR-KL25Z48M","ARM Cortex-M0+","-","48","8","64","3","2","2","-","1 (FS)","-","-","-","1.71","3.6","QFN","1.2 Mainline","2","10000 @ CNY11.51 each","QFN 48","48","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","6-bit x 1","-","Comparator","260 | TRAY","36","64","-40 to 105","-","-","7x7x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","USB OTG LS/FS","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL2x","MKL24Z64VLH4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL2x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl2x-48-mhz-usb-connectivity-ultra-low-power-mcus:KL2x?&fpsp=1&tab=Documentation_Tab#MKL24Z64VLH4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 64KB Flash, 48MHz, USB, QFP 64","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl14-kl15-kl24-kl25-mcus:FRDM-KL25Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl1x-and-kl2x-48-mhz-mcus-tower-system-module:TWR-KL25Z48M","ARM Cortex-M0+","-","48","8","64","3","2","2","-","1 (FS)","-","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY11.76 each","QFP 64","64","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","6-bit x 1","-","Comparator","160 | TRAY","50","64","-40 to 105","-","-","10x10x1.6","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","USB OTG LS/FS","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL2x","MKL24Z64VLK4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL2x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl2x-48-mhz-usb-connectivity-ultra-low-power-mcus:KL2x?&fpsp=1&tab=Documentation_Tab#MKL24Z64VLK4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 64KB Flash, 48MHz, USB, QFP 80","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl14-kl15-kl24-kl25-mcus:FRDM-KL25Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl1x-and-kl2x-48-mhz-mcus-tower-system-module:TWR-KL25Z48M","ARM Cortex-M0+","-","48","8","64","3","2","2","-","1 (FS)","-","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY15.58 each","QFP 80","80","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","6-bit x 1","-","Comparator","96 | TRAY","66","64","-40 to 105","-","-","12x12x1.6","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","USB OTG LS/FS","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL2x","MKL25Z128VFM4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL2x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl2x-48-mhz-usb-connectivity-ultra-low-power-mcus:KL2x?&fpsp=1&tab=Documentation_Tab#MKL25Z128VFM4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 128KB Flash, 48MHz, USB, QFN 32","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl14-kl15-kl24-kl25-mcus:FRDM-KL25Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl1x-and-kl2x-48-mhz-mcus-tower-system-module:TWR-KL25Z48M","ARM Cortex-M0+","-","48","16","128","3","2","2","-","1 (FS)","-","-","Touch System Interface","1.71","3.6","QFN","1.2 Mainline","2","10000 @ CNY13.29 each","QFN-EP 32","32","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator","490 | TRAY","23","128","-40 to 105","-","-","5x5x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","USB OTG LS/FS","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL2x","MKL25Z128VFT4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL2x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl2x-48-mhz-usb-connectivity-ultra-low-power-mcus:KL2x?&fpsp=1&tab=Documentation_Tab#MKL25Z128VFT4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 128KB Flash, 48MHz, USB, QFN 48","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl14-kl15-kl24-kl25-mcus:FRDM-KL25Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl1x-and-kl2x-48-mhz-mcus-tower-system-module:TWR-KL25Z48M","ARM Cortex-M0+","-","48","16","128","3","2","2","-","1 (FS)","-","-","Touch System Interface","1.71","3.6","QFN","1.2 Mainline","2","10000 @ CNY13.86 each","QFN 48","48","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator","260 | TRAY","36","128","-40 to 105","-","-","7x7x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","USB OTG LS/FS","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL2x","MKL25Z128VLH4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL2x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl2x-48-mhz-usb-connectivity-ultra-low-power-mcus:KL2x?&fpsp=1&tab=Documentation_Tab#MKL25Z128VLH4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 128KB Flash, 48MHz, USB, QFP 64","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl14-kl15-kl24-kl25-mcus:FRDM-KL25Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl1x-and-kl2x-48-mhz-mcus-tower-system-module:TWR-KL25Z48M","ARM Cortex-M0+","-","48","16","128","3","2","2","-","1 (FS)","-","-","Touch System Interface","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY15.45 each","QFP 64","64","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator","160 | TRAY","50","128","-40 to 105","-","-","10x10x1.6","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","USB OTG LS/FS","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL2x","MKL25Z128VLK4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL2x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl2x-48-mhz-usb-connectivity-ultra-low-power-mcus:KL2x?&fpsp=1&tab=Documentation_Tab#MKL25Z128VLK4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 128KB Flash, 48MHz, USB, QFP 80","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl14-kl15-kl24-kl25-mcus:FRDM-KL25Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl1x-and-kl2x-48-mhz-mcus-tower-system-module:TWR-KL25Z48M","ARM Cortex-M0+","-","48","16","128","3","2","2","-","1 (FS)","-","-","Touch System Interface","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY17.99 each","QFP 80","80","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator","480 | BRICK","66","128","-40 to 105","-","-","12x12x1.6","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","USB OTG LS/FS","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL2x","MKL25Z32VFM4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL2x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl2x-48-mhz-usb-connectivity-ultra-low-power-mcus:KL2x?&fpsp=1&tab=Documentation_Tab#MKL25Z32VFM4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 32KB Flash, 48MHz, USB, QFN 32","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl14-kl15-kl24-kl25-mcus:FRDM-KL25Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl1x-and-kl2x-48-mhz-mcus-tower-system-module:TWR-KL25Z48M","ARM Cortex-M0+","-","48","4","32","3","2","2","-","1 (FS)","-","-","Touch System Interface","1.71","3.6","QFN","1.2 Mainline","2","10000 @ CNY10.75 each","QFN-EP 32","32","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator","490 | TRAY","23","32","-40 to 105","-","-","5x5x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","USB OTG LS/FS","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KL2x","MKL25Z32VFT4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KL2x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/l-series/kinetis-kl2x-48-mhz-usb-connectivity-ultra-low-power-mcus:KL2x?&fpsp=1&tab=Documentation_Tab#MKL25Z32VFT4","Kinetis L 32-bit MCU, ARM Cortex-M0+ core, 32KB Flash, 48MHz, USB, QFN 48","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kl14-kl15-kl24-kl25-mcus:FRDM-KL25Z|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kl1x-and-kl2x-48-mhz-mcus-tower-system-module:TWR-KL25Z48M","ARM Cortex-M0+","-","48","4","32","3","2","2","-","1 (FS)","-","-","Touch System Interface","1.71","3.6","QFN","1.2 Mainline","2","10000 @ CNY11.32 each","QFN 48","48","PRODUCT RAPID GROWTH(2)","4","General purpose PWM","MTB, SWD","11","2","10","12-bit x 1, 6-bit x 1","16-bit (SAR) x 1","Comparator","260 | TRAY","36","32","-40 to 105","-","-","7x7x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","0.064","USB OTG LS/FS","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
