"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","预算报价（不含税）(CNY)","内核：内核数量 (Spec)","内核：类型","工作频率 (Max) (MHz) ","工作环境温度 (Min-Max) (°C) ","L2缓存 (Max) (KB) ","L3缓存 (Max) (KB) ","Data Path","安全","PCIe","USB features","支持外部存储器","CAN","Typical Power","Junction Temperature (Max) (&#186;C)","PLC代码","封装类型和焊端数","Pin count","硬件加密","PLC描述","SPI","Ethernet Type","GPIOs","I2C","缓存 (KB) ","外部总线接口","总线频率 (Max) (MHz) ","无铅","认证级别","RoHS","DUART","其他特性","视频/显示功能","I2S","sRIO","加速度传感器数量","eSPI"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P5020","P5020NXN7QMB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P5020&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p5020-10-64-bit-single-and-dual-core-communications-processors:P5020?&fpsp=1&tab=Documentation_Tab#P5020NXN7QMB","QorIQ, 64-Bit Power Arch SoC, 2 X 1.6GHz, DDR3, PCIe, GbE, SRIO, HW Accel,  -40 to 105C R2.0","-","1000 @ CNY1,729.70 each","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4","FCPBGA 1295","1295","-","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P5020","P5020NXN7TNB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P5020&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p5020-10-64-bit-single-and-dual-core-communications-processors:P5020?&fpsp=1&tab=Documentation_Tab#P5020NXN7TNB","QorIQ, 64-Bit Power Arch SoC, 2 X 1.8GHz, DDR3, PCIe, GbE, SRIO, HW Accel, -40 to 105C R2.0","-","1000 @ CNY1,831.38 each","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4","FCPBGA 1295","1295","-","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P5020","P5020NXN7VNB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P5020&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p5020-10-64-bit-single-and-dual-core-communications-processors:P5020?&fpsp=1&tab=Documentation_Tab#P5020NXN7VNB","QorIQ, 64-Bit Power Arch SoC, 2 X 2.0GHz, DDR3, PCIe, GbE, SRIO, HW Accel,  -40 to 105C R2.0","-","1000 @ CNY2,034.85 each","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4","FCPBGA 1295","1295","-","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4040NSE7MMC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4040NSE7MMC","QorIQ, 32-Bit Power Arch SoC, 4 X 1.2GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, SEC, 0 to 105C, R3.0","-","1000 @ CNY1,315.38 each","4","e500mc","1200","0 to 105","128","2000","Hardware Accelerators","4","3x Gen 2.0","-","DDR2, DDR3","-","13","105","3","FCPBGA 1295","1295","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4040NSE7PNC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4040NSE7PNC","P4040 ST Encrypt 1500/1300 R3","-","1000 @ CNY2,003.82 each","4","e500mc","1500","0 to 105","128","2000","Hardware Accelerators","4","3x Gen 2.0","-","DDR2, DDR3","-","13","105","3","FCPBGA 1295","1295","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4040NSN7MMC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4040NSN7MMC","QorIQ, 32-Bit Power Arch SoC, 4 X 1.2GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, 0 to 105C, R3.0","-","1000 @ CNY1,275.96 each","4","e500mc","1200","0 to 105","128","2000","Hardware Accelerators","4","3x Gen 2.0","-","DDR2, DDR3","-","13","105","3","FCPBGA 1295","1295","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4040NSN7PNAC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4040NSN7PNAC","QorIQ, 32-Bit Power Arch SoC, 4 X 1.5GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, 0 to 105C, R3.0","-","1000 @ CNY1,945.45 each","4","e500mc","1500","0 to 105","128","2000","Hardware Accelerators","4","3x Gen 2.0","-","DDR2, DDR3","-","13","105","3","FCPBGA 1295","1295","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4040NSN7PNC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4040NSN7PNC","QorIQ, 32-Bit Power Arch SoC, 4 X 1.5GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, 0 to 105C, R3.0","-","1000 @ CNY1,945.45 each","4","e500mc","1500","0 to 105","128","2000","Hardware Accelerators","4","3x Gen 2.0","-","DDR2, DDR3","-","13","105","3","FCPBGA 1295","1295","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4040NXE7MMC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4040NXE7MMC","QorIQ, 32-Bit Power Arch SoC, 4 X 1.2GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, SEC, -40 to 105C, R3.0","-","1000 @ CNY1,578.43 each","4","e500mc","1200","-40 to 105","128","2000","Hardware Accelerators","4","3x Gen 2.0","2 x USB 2.0","DDR2, DDR3","-","13","105","3","FCPBGA 1295","1295","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4040NXN7MMC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4040NXN7MMC","QorIQ, 32-Bit Power Arch SoC, 4 X 1.2GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, -40 to 105C, R3.0","-","1000 @ CNY1,531.06 each","4","e500mc","1200","-40 to 105","128","2000","Hardware Accelerators","4","3x Gen 2.0","2 x USB 2.0","DDR2, DDR3","-","13","105","3","FCPBGA 1295","1295","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4080NSE7MMC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4080NSE7MMC","QorIQ, 32-Bit Power Arch SoC, 8 X 1.2GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, SEC, 0 to 105C, R3.0","-","1000 @ CNY1,753.87 each","8","e500mc","1200","0 to 105","128","2000","Hardware Accelerators","4","3x Gen 2.0","2 x USB 2.0","DDR2, DDR3","-","16","105","3","FCPBGA 1295","1295","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4080NSE7PNAC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4080NSE7PNAC","QorIQ, 32-Bit Power Arch SoC, 8 X 1.5GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, SEC, 0 to 105C, R3.0","-","1000 @ CNY2,674.07 each","8","e500mc","1500","0 to 105","128","2000","Hardware Accelerators","4","3x Gen 2.0","2 x USB 2.0","DDR2, DDR3","-","16","105","3","FCPBGA 1295","1295","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4080NSE7PNC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4080NSE7PNC","QorIQ, 32-Bit Power Arch SoC, 8 X 1.5GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, SEC, 0 to 105C, R3.0","-","1000 @ CNY2,674.07 each","8","e500mc","1500","0 to 105","128","2000","Hardware Accelerators","4","3x Gen 2.0","2 x USB 2.0","DDR2, DDR3","-","16","105","3","FCPBGA 1295","1295","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4080NSN7MMC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4080NSN7MMC","QorIQ, 32-Bit Power Arch SoC, 8 X 1.2GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, 0 to 105C, R3.0","-","1000 @ CNY1,701.22 each","8","e500mc","1200","0 to 105","128","2000","Hardware Accelerators","4","3x Gen 2.0","2 x USB 2.0","DDR2, DDR3","-","16","105","3","FCPBGA 1295","1295","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4080NSN7PNAC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4080NSN7PNAC","QorIQ, 32-Bit Power Arch SoC, 8 X 1.5GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, 0 to 105C, R3.0","-","1000 @ CNY2,593.95 each","8","e500mc","1500","0 to 105","128","2000","Hardware Accelerators","4","3x Gen 2.0","2 x USB 2.0","DDR2, DDR3","-","16","105","3","FCPBGA 1295","1295","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4080NSN7PNC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4080NSN7PNC","QorIQ, 32-Bit Power Arch SoC, 8 X 1.5GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, 0 to 105C, R3.0","-","1000 @ CNY2,593.95 each","8","e500mc","1500","0 to 105","128","2000","Hardware Accelerators","4","3x Gen 2.0","2 x USB 2.0","DDR2, DDR3","-","16","105","3","FCPBGA 1295","1295","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4080NXE7MMC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4080NXE7MMC","QorIQ, 32-Bit Power Arch SoC, 8 X 1.2GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, SEC, -40 to 105C, R3.0","-","1000 @ CNY2,104.66 each","8","e500mc","1200","-40 to 105","128","2000","Hardware Accelerators","4","3x Gen 2.0","2 x USB 2.0","DDR2, DDR3","-","16","105","3","FCPBGA 1295","1295","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4080NXE7PNAC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4080NXE7PNAC","QorIQ, 32-Bit Power Arch SoC, 8 X 1.5GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, SEC, -40 to 105C, R3.0","-","1000 @ CNY3,075.22 each","8","e500mc","1500","-40 to 105","128","2000","Hardware Accelerators","4","3x Gen 2.0","2 x USB 2.0","DDR2, DDR3","-","16","105","3","FCPBGA 1295","1295","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4080NXN7MMC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4080NXN7MMC","QorIQ, 32-Bit Power Arch SoC, 8 X 1.2GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, -40 to 105C, R3.0","-","1000 @ CNY2,041.46 each","8","e500mc","1200","-40 to 105","128","2000","Hardware Accelerators","4","3x Gen 2.0","2 x USB 2.0","DDR2, DDR3","-","16","105","3","FCPBGA 1295","1295","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4081NSE7MMC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4081NSE7MMC","QorIQ, 32-Bit Power Arch SoC, 8 X 1.2GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, SEC, 0 to 105C, R3.0","-","1000 @ CNY986.58 each","8","e500mc","1200","0 to 125","128","2000","Hardware Accelerators","4","3x Gen 2.0","2 x USB 2.0","DDR2, DDR3","-","14","105","3","FCPBGA 1295","1295","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4081NSN7KKC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4081NSN7KKC","QorIQ, 32-Bit Power Arch SoC, 8 X 1.0GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, 0 to 105C, R3.0","-","1000 @ CNY673.37 each","8","e500mc","1000","0 to 125","128","2000","Hardware Accelerators","4","3x Gen 2.0","2 x USB 2.0","DDR2, DDR3","-","14","105","3","FCPBGA 1295","1295","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","500","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P4080","P4081NSN7MMC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P4080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p4080-p4040-p4081-communications-processors-with-data-path:P4080?&fpsp=1&tab=Documentation_Tab#P4081NSN7MMC","QorIQ, 32-Bit Power Arch SoC, 8 X 1.2GHz, DDR2/3 w/ECC, 1/10GbE, PCIe, SRIO, 0 to 105C, R3.0","-","1000 @ CNY899.47 each","8","e500mc","1200","0 to 125","128","2000","Hardware Accelerators","4","3x Gen 2.0","2 x USB 2.0","DDR2, DDR3","-","14","105","3","FCPBGA 1295","1295","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","32","4","32","-","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P3041","P3041NSE7MMC","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P3041&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p3041-quad-core-communications-processors-with-data-path:P3041?&fpsp=1&tab=Documentation_Tab#P3041NSE7MMC","QorIQ, 32-Bit Power Arch SoC, 4 X 1.2GHz, DDR3/3L, PCIe, SATA, SRIO, 1/10GbE, SEC, 0 to 105C, Rev 2","-","1000 @ CNY902.33 each","4","e500mc","1200","0 to 105","128","1000","Hardware","4.2","4x Gen 2.0","-","DDR3, DDR3L","-","13.1","105","3","FCPBGA 1295","1295","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT + XAUI","32","4","32","PCI-Express","600","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","2","-","-"
