"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","状态","替代部件","器件功能","预算报价（不含税）(CNY)","封装类型和焊端数","负载电流 (Typ) (A) (IL)","通道数","漏源导通电阻 (Typ) (mOhm) (RDS(ON))","每路输出电流限值 (Min) (A) (ILIM)","负载供电电压 (Min) (V) ","负载供电电压 (Max) (V) ","供电电压 (Min-Max) (V) ","接口和输入控制","工作环境温度 (Min-Max) (°C) ","保护","诊断","其他特性-模拟","RoHS","PLC代码","Pin count","PLC描述","无铅","认证级别","负载电流 (Max) (A) (IL)","Sleep Current (Max) (mA) ","开关升压稳压器数量","输出电压","输出电流 (A) ","SafeAssure 功能安全","PWM Frquency (Hz) ","内核：内核数量 (Spec)","内部RAM (KB) ","数据传输速率 (Spec) (kbps) ","数据传输速率 (Max) (kbps) ","数据传输速率 (Min) (kbps) ","通信协议","工作频率 (Max) (MHz) ","内核：类型","内部闪存 (KB) ","内核：工作电压 (Spec) (V) "
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC15XS3400DHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC15XS3400DHFK","High-Side Switch, 12V, Quad 15mOhms, PQFN 24, Tray","-","-","-","High Side Switch","1000 @ CNY17.23 each","QFN-EP 24","5","4","15","30","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC15XS3400DHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC15XS3400DHFKR2","High-Side Switch, 12V, Quad 15m?, PQFN 24, Reel","-","-","-","High Side Switch","1000 @ CNY17.23 each","QFN-EP 24","5","4","15","30","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC35XS3400CHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC35XS3400CHFK","High-Side Switch, 12V, Quad 35mOhms, PQFN 24, Tray","-","-","-","High Side Switch","1000 @ CNY14.82 each","QFN-EP 24","5","4","35","30","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC35XS3400CHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC35XS3400CHFKR2","High-Side Switch, 12V, Quad 35m?, PQFN 24, Reel","-","-","-","High Side Switch","1000 @ CNY14.82 each","QFN-EP 24","5","4","35","30","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC35XS3400DHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC35XS3400DHFK","High-Side Switch, 12V, Quad 35mOhms, PQFN 24, Tray","-","-","-","High Side Switch","1000 @ CNY14.82 each","QFN-EP 24","5","4","35","30","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC35XS3400DHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC35XS3400DHFKR2","High-Side Switch, 12V, Quad 35m?, PQFN 24, Reel","-","-","-","High Side Switch","1000 @ CNY14.82 each","QFN-EP 24","5","4","35","30","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC35XS3500DHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC35XS3500DHFK","High-Side Switch, 12V, Penta 35mOhms, PQFN 24, Tray","-","-","-","High Side Switch","1000 @ CNY15.96 each","QFN-EP 24","2.8","5","35","9","7","20","3 to 5.5","Parallel, SPI","-40 to 125","Overvoltage, Short Circuit, Undervoltage, Overcurrent, Overtemperature","SPI","Output Current Limit Selectabl, PWM Capable, Sleep Mode","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC35XS3500DHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC35XS3500DHFKR2","High-Side Switch, 12V, Penta 35m?, PQFN 24, Reel","-","-","-","High Side Switch","1000 @ CNY15.96 each","QFN-EP 24","2.8","5","35","9","7","20","3 to 5.5","Parallel, SPI","-40 to 125","Overvoltage, Short Circuit, Undervoltage, Overcurrent, Overtemperature","SPI","Output Current Limit Selectabl, PWM Capable, Sleep Mode","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC35XS3500HFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC35XS3500HFK","High-Side Switch, 12V, Penta 35mOhms, PQFN 24, Tray","-","-","-","High Side Switch","1000 @ CNY15.96 each","QFN-EP 24","2.8","5","35","9","7","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable, Output Current Limit Selectabl","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC35XS3500HFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC35XS3500HFKR2","High-Side Switch, 12V, Penta 35m?, PQFN 24, Reel","-","-","-","High Side Switch","1000 @ CNY15.96 each","QFN-EP 24","2.8","5","35","9","7","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable, Output Current Limit Selectabl","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
