"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","封装类型和焊端数","工作频率 (Max) (MHz) ","内核：类型","内部闪存 (KB) ","UART","I2C","SPI","ADC (bit)","GPIOs","ADC (ch)","Junction Temperature (Max) (&#186;C)","SCI","内部RAM (KB) ","PLC代码","预算报价（不含税）(CNY)","Pin count","PLC描述","其他特性","外部中断","定时器特性","定时器","Debug &amp; Trace","I/O 工作电压 (Max) (V) ","内核：性能(MIPS)","ADC","待机功能","CAN","总线频率 (Max) (MHz) ","工作环境温度 (Min-Max) (°C) ","无铅","供电电压 (Min-Max) (V) ","认证级别","RoHS","DAC (ch)","DAC (bit)","定时器类型","Ethernet Type","以太网","外部总线接口","视频/显示功能","USB","USB features","DMA通道总数","I2S","支持外部存储器","缓存 (KB) ","QSPI","片选","CAN Type","PWM (ch)","支持外部存储","LCD分辨率","内核：工作电压 (Spec) (V) "
"FSL","其他处理器---32位MCU/MPU","MCF5222X","MCF52221CVM80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5222X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bits-microcontrollers-with-usb:MCF5222X?&fpsp=1&tab=Documentation_Tab#MCF52221CVM80","MCF5222X 32-bit MCU, ColdFire V2 core, 128KB Flash, 80MHz, MAPBGA 81","-","MAPBGA 81","80","-","128","3","1","-","12","56","8","-","-","16","4","10000 @ CNY29.19 each","81","PRODUCT MATURITY/SATURATION(4)","Low Voltage Detect, PLL, POR","7","Pulse Accumulator, PWM, Output Compare, Input Capture","-","JTAG","3.3","76","8-ch. 12-bit","STOP","-","66","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","-","-","-","-","1","USB OTG","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5222X","MCF52223CAF66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5222X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bits-microcontrollers-with-usb:MCF5222X?&fpsp=1&tab=Documentation_Tab#MCF52223CAF66","MCF5222X 32-bit MCU, ColdFire V2 core, 256KB Flash, 66MHz, QFP 100","-","LQFP 100","66","-","256","3","1","-","12","56","8","-","-","32","4","10000 @ CNY29.19 each","100","PRODUCT MATURITY/SATURATION(4)","Low Voltage Detect, PLL, POR","7","Pulse Accumulator, PWM, Output Compare, Input Capture","-","JTAG","3.3","76","8-ch. 12-bit","STOP","-","80","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","-","-","-","-","1","USB OTG","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5222X","MCF52223CAF80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5222X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bits-microcontrollers-with-usb:MCF5222X?&fpsp=1&tab=Documentation_Tab#MCF52223CAF80","MCF5222X 32-bit MCU, ColdFire V2 core, 256KB Flash, 80MHz, QFP 100","-","LQFP 100","80","-","256","3","1","-","12","56","8","-","-","32","4","10000 @ CNY32.11 each","100","PRODUCT MATURITY/SATURATION(4)","Low Voltage Detect, PLL, POR","7","Pulse Accumulator, PWM, Output Compare, Input Capture","-","JTAG","3.3","76","8-ch. 12-bit","STOP","-","80","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","-","-","-","-","1","USB OTG","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5222X","MCF52223CVM66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5222X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bits-microcontrollers-with-usb:MCF5222X?&fpsp=1&tab=Documentation_Tab#MCF52223CVM66","MCF5222X 32-bit MCU, ColdFire V2 core, 256KB Flash, 66MHz, MAPBGA 81","-","MAPBGA 81","66","-","256","3","1","-","12","56","8","-","-","32","4","10000 @ CNY29.19 each","81","PRODUCT MATURITY/SATURATION(4)","Low Voltage Detect, PLL, POR","7","Pulse Accumulator, PWM, Output Compare, Input Capture","-","JTAG","3.3","76","8-ch. 12-bit","STOP","-","80","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","-","-","-","-","1","USB OTG","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5222X","MCF52223CVM80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5222X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bits-microcontrollers-with-usb:MCF5222X?&fpsp=1&tab=Documentation_Tab#MCF52223CVM80","MCF5222X 32-bit MCU, ColdFire V2 core, 256KB Flash, 80MHz, MAPBGA 81","-","MAPBGA 81","80","-","256","3","1","-","12","56","8","-","-","32","4","10000 @ CNY32.11 each","81","PRODUCT MATURITY/SATURATION(4)","Low Voltage Detect, PLL, POR","7","Pulse Accumulator, PWM, Output Compare, Input Capture","-","JTAG","3.3","76","8-ch. 12-bit","STOP","-","80","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","-","-","-","-","1","USB OTG","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF521XX","MCF52100CAE66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF521XX&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bit-microcontroller:MCF521XX?&fpsp=1&tab=Documentation_Tab#MCF52100CAE66","MCF521XX 32-bit MCU, ColdFire V2 core, 64KB Flash, 66MHz, QFP 64","-","QFP 64","66","-","64","2","2","-","12","43","8","-","-","16","4","10000 @ CNY19.71 each","64","PRODUCT MATURITY/SATURATION(4)","Low Voltage Detect, PLL, POR","7","Input Capture, Output Compare","8-ch. 16 bit, 8-ch. 8 bit, 8-ch. 32 bit","JTAG","-","76","8-ch. 12-bit","STOP","-","33","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","-","-","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF521XX","MCF52100CAE80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF521XX&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bit-microcontroller:MCF521XX?&fpsp=1&tab=Documentation_Tab#MCF52100CAE80","MCF521XX 32-bit MCU, ColdFire V2 core, 64KB Flash, 80MHz, QFP 64","-","QFP 64","80","-","64","2","2","-","12","43","8","-","-","16","4","10000 @ CNY21.62 each","64","PRODUCT MATURITY/SATURATION(4)","POR, PLL, Low Voltage Detect","7","Output Compare, Input Capture","8-ch. 16 bit, 8-ch. 8 bit, 8-ch. 32 bit","JTAG","-","76","8-ch. 12-bit","STOP","-","40","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","-","-","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF521XX","MCF52100CVM80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF521XX&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bit-microcontroller:MCF521XX?&fpsp=1&tab=Documentation_Tab#MCF52100CVM80","MCF521XX 32-bit MCU, ColdFire V2 core, 64KB Flash, 80MHz, MAPBGA 81","-","MAPBGA 81","80","-","64","2","2","-","12","55","8","-","-","16","4","10000 @ CNY22.51 each","81","PRODUCT MATURITY/SATURATION(4)","Low Voltage Detect, PLL, POR","7","Input Capture, Output Compare","8-ch. 16 bit, 8-ch. 32 bit, 8-ch. 8 bit","JTAG","-","76","8-ch. 12-bit","STOP","-","40","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","-","-","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF521XX","MCF52110CAE66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF521XX&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bit-microcontroller:MCF521XX?&fpsp=1&tab=Documentation_Tab#MCF52110CAE66","MCF521XX 32-bit MCU, ColdFire V2 core, 128KB Flash, 66MHz, QFP 64","-","QFP 64","66","-","128","3","2","-","12","43","8","-","-","16","4","10000 @ CNY22.00 each","64","PRODUCT MATURITY/SATURATION(4)","Low Voltage Detect, PLL, POR","7","Input Capture, Output Compare","8-ch. 16 bit, 8-ch. 8 bit, 8-ch. 32 bit","JTAG","-","76","8-ch. 12-bit","STOP","-","33","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","-","-","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF521XX","MCF52110CAF80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF521XX&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bit-microcontroller:MCF521XX?&fpsp=1&tab=Documentation_Tab#MCF52110CAF80","MCF521XX 32-bit MCU, ColdFire V2 core, 128KB Flash, 80MHz, QFP 100","-","LQFP 100","80","-","128","3","2","-","12","63","8","-","-","16","4","10000 @ CNY25.12 each","100","PRODUCT MATURITY/SATURATION(4)","Low Voltage Detect, PLL, POR","7","Input Capture, Output Compare","1-ch. 16 bit, 1-ch. 8 bit","JTAG","-","76","8-ch. 12-bit","STOP","-","40","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","-","-","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF520X","MCF5207CVM166","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF520X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mpus/v2-mpu/integrated-coldfire-v2-external-memory-and-ethernet-microprocessors:MCF520X?&fpsp=1&tab=Documentation_Tab#MCF5207CVM166","MCF5207 MINIME 144MAPBGA","-","MAPBGA 144","166","-","-","3","1","-","-","30","-","-","-","16","3","10000 @ CNY31.92 each","144","PRODUCT STABLE GROWTH/MATURITY(3)","PLL","8","Input Capture, Output Compare","-","JTAG","3.3","159","-","DOZE, STOP, WAIT","-","83","-40 to 85","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","Flexbus","-","-","-","16","-","DDR, SDR, SDRAM","8","1","8","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF520X","MCF5208CAB166","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF520X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mpus/v2-mpu/integrated-coldfire-v2-external-memory-and-ethernet-microprocessors:MCF520X?&fpsp=1&tab=Documentation_Tab#MCF5208CAB166","MPC5208 MINIME 160 MQFP","-","QFP 160","166","-","-","3","1","-","-","50","-","-","-","16","3","10000 @ CNY49.34 each","160","PRODUCT STABLE GROWTH/MATURITY(3)","PLL","8","Output Compare, Input Capture","-","JTAG","3.3","159","-","DOZE, WAIT, STOP","-","83","-40 to 85","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","MAC (FEC) 10/100 Ethernet","1","Flexbus","-","-","-","16","-","SDRAM, SDR, DDR","8","1","8","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF520X","MCF5208CVM166","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF520X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mpus/v2-mpu/integrated-coldfire-v2-external-memory-and-ethernet-microprocessors:MCF520X?&fpsp=1&tab=Documentation_Tab#MCF5208CVM166","MCF5208 MINIME 196MAPBGA","-","MAPBGA 196","166","-","-","3","1","-","-","50","-","-","-","16","3","10000 @ CNY41.58 each","196","PRODUCT STABLE GROWTH/MATURITY(3)","PLL","8","Output Compare, Input Capture","-","JTAG","3.3","159","-","DOZE, WAIT, STOP","-","83","-40 to 85","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","MAC (FEC) 10/100 Ethernet","1","Flexbus","-","-","-","16","-","DDR, SDR, SDRAM","8","1","8","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51MM","MCF51MM128CLK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51MM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-mcus:MCF51MM?&fpsp=1&tab=Documentation_Tab#MCF51MM128CLK","MCF51MM 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 80","-","QFP 80","50","-","128","-","1","2","16","-","-","-","2","32","4","10000 @ CNY24.80 each","80","PRODUCT MATURITY/SATURATION(4)","PLL, Low Voltage Detect, KBI, COP, Analog Comparator","-","-","-","On-Chip Emulation","-","46","-","STOP","-","25","-40 to 85","-","1.8 to 3.6","10-YEARS APPLICATION LIFE","-","-","12","-","-","-","Flexbus","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51MM","MCF51MM128VMB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51MM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-mcus:MCF51MM?&fpsp=1&tab=Documentation_Tab#MCF51MM128VMB","MCF51MM 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, MAPBGA 81","-","MAPBGA 81","50","-","128","-","1","2","16","-","-","-","2","32","4","10000 @ CNY26.83 each","81","PRODUCT MATURITY/SATURATION(4)","PLL, Low Voltage Detect, KBI, COP, Analog Comparator","-","-","-","On-Chip Emulation","-","46","-","STOP","-","25","-40 to 105","-","1.8 to 3.6","10-YEARS APPLICATION LIFE","-","-","12","-","-","-","Flexbus","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51MM","MCF51MM256CLK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51MM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-mcus:MCF51MM?&fpsp=1&tab=Documentation_Tab#MCF51MM256CLK","MCF51MM 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 80","-","QFP 80","50","-","256","-","1","2","16","-","-","-","2","32","4","10000 @ CNY27.28 each","80","PRODUCT MATURITY/SATURATION(4)","PLL, Low Voltage Detect, KBI, COP, Analog Comparator","-","-","-","On-Chip Emulation","-","46","-","STOP","-","25","-40 to 85","-","1.8 to 3.6","5-YEARS APPLICATION LIFE","-","-","12","-","-","-","Flexbus","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51MM","MCF51MM256CLL","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51MM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-mcus:MCF51MM?&fpsp=1&tab=Documentation_Tab#MCF51MM256CLL","MCF51MM 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 100","-","LQFP 100","50","-","256","-","1","2","16","-","-","-","2","32","4","10000 @ CNY27.85 each","100","PRODUCT MATURITY/SATURATION(4)","PLL, Low Voltage Detect, KBI, COP, Analog Comparator","-","-","-","On-Chip Emulation","-","46","-","STOP","-","25","-40 to 85","-","1.8 to 3.6","5-YEARS APPLICATION LIFE","-","-","12","-","-","-","Flexbus","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51MM","MCF51MM256VLK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51MM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-mcus:MCF51MM?&fpsp=1&tab=Documentation_Tab#MCF51MM256VLK","MCF51MM 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 80","-","QFP 80","50","-","256","-","1","2","16","-","-","-","2","32","4","10000 @ CNY28.61 each","80","PRODUCT MATURITY/SATURATION(4)","PLL, Low Voltage Detect, KBI, COP, Analog Comparator","-","-","-","On-Chip Emulation","-","46","-","STOP","-","25","-40 to 105","-","1.8 to 3.6","10-YEARS APPLICATION LIFE","-","-","12","-","-","-","Flexbus","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51MM","MCF51MM256VLL","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51MM&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v1-mcu/flexis-32-bit-coldfire-v1-mcus:MCF51MM?&fpsp=1&tab=Documentation_Tab#MCF51MM256VLL","MCF51MM 32-bit MCU, ColdFire V1 core, 256KB Flash, 50MHz, QFP 100","-","LQFP 100","50","-","256","-","1","2","16","-","-","-","2","32","4","10000 @ CNY29.25 each","100","PRODUCT MATURITY/SATURATION(4)","PLL, Low Voltage Detect, KBI, COP, Analog Comparator","-","-","-","On-Chip Emulation","-","46","-","STOP","-","25","-40 to 105","-","1.8 to 3.6","10-YEARS APPLICATION LIFE","-","-","12","-","-","-","Flexbus","-","1","USB OTG","-","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51Qx","MCF51QM128VHS","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QM128VHS","MCF51Qx 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, MAPBGA 44","-","LGA 44","50","-","128","2","4","2","16","31","-","-","-","32","2","10000 @ CNY12.40 each","44","PRODUCT RAPID GROWTH(2)","Analog Comparator, Low Voltage Detect, PLL, Random Number Generator","-","-","-","-","-","-","-","-","-","-","-40 to 105","-","1.71 to 3.6","10-YEARS APPLICATION LIFE","-","-","12","-","-","-","Mini-FlexBus","-","-","-","4","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51Qx","MCF51QM128VHSR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QM128VHSR","MCF51Qx 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, MAPBGA 44","-","LGA 44","50","ColdFire V1","128","2","3","2","16","31","-","-","-","32","2","10000 @ CNY12.40 each","44","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","-","-","-","-","-","-40 to 105","-","1.71 to 3.6","10-YEARS APPLICATION LIFE","-","-","12","-","-","-","Mini-FlexBus","-","-","-","4","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51Qx","MCF51QM128VLH","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QM128VLH","MCF51Qx 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","50","-","128","2","4","2","16","48","18","-","-","32","2","10000 @ CNY13.16 each","64","PRODUCT RAPID GROWTH(2)","Analog Comparator, Low Voltage Detect, PLL, Random Number Generator","-","-","-","-","-","-","-","-","-","-","-40 to 105","-","1.71 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","Mini-FlexBus","-","-","-","4","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51Qx","MCF51QM128VLHR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QM128VLHR","MCF51Qx 32-bit MCU, ColdFire V1 core, 128KB Flash, 50MHz, QFP 64","-","QFP 64","50","-","128","2","4","2","16","48","18","-","-","32","2","10000 @ CNY13.16 each","64","PRODUCT RAPID GROWTH(2)","Analog Comparator, Low Voltage Detect, PLL, Random Number Generator","-","-","-","-","-","-","-","-","-","-","-40 to 105","-","1.71 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","Mini-FlexBus","-","-","-","4","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51Qx","MCF51QM32VFM","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QM32VFM","MCF51Qx 32-bit MCU, ColdFire V1 core, 32KB Flash, 50MHz, QFN 32","-","QFN-EP 32","50","ColdFire V1","32","2","3","2","16","22","11","-","-","8","2","10000 @ CNY9.35 each","32","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","-","-","-","-","-","-40 to 105","-","1.71 to 3.6","10-YEARS APPLICATION LIFE","-","-","12","-","-","-","n/a","-","-","-","4","-","-","-","-","-","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF51Qx","MCF51QM32VHS","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF51Qx&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-plus-mcus/coldfire-plus-qx-family:MCF51Qx?&fpsp=1&tab=Documentation_Tab#MCF51QM32VHS","MCF51Qx 32-bit MCU, ColdFire V1 core, 32KB Flash, 50MHz, MAPBGA 44","-","LGA 44","50","-","32","2","4","2","16","31","-","-","-","8","2","10000 @ CNY9.79 each","44","PRODUCT RAPID GROWTH(2)","Analog Comparator, Low Voltage Detect, PLL, Random Number Generator","-","-","-","-","-","-","-","-","-","-","-40 to 105","-","1.71 to 3.6","10-YEARS APPLICATION LIFE","-","-","12","-","-","-","Mini-FlexBus","-","-","-","4","-","-","-","-","-","-","-","-","-","-"
