"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","状态","替代部件","器件功能","支持的MCU","预算报价（不含税）(CNY)","封装类型和焊端数","线性/LDO稳压器数量","开关升压稳压器数量","开关降压稳压器数量","输出电压","输出电流 (A) ","接口和输入控制","通信协议","工作环境温度 (Min-Max) (°C) ","保护","诊断","其他特性 - 电源管理","ADC","RoHS","PLC代码","电池组数量","Pin count","充电电流类型","PLC描述","电池充电器","输入电压 (Max) (V) ","供电电压 (Min-Max) (V) ","认证级别","音频发送模拟放大器","音频接收模拟放大器","照明管理","音频－数字","无铅","其他特性-模拟","数据传输速率 (Spec) (kbps) ","数据传输速率 (Max) (kbps) ","数据传输速率 (Min) (kbps) ","通道数","每路输出电流限值 (Min) (A) (ILIM)","负载电流 (Typ) (A) (IL)","漏源导通电阻 (Typ) (mOhm) (RDS(ON))","负载供电电压 (Max) (V) ","负载供电电压 (Min) (V) ","SafeAssure 功能安全","GPIOs","供电电压 (Typ) (V) ","LIN","CAN","Data Rate Min","Data Rate Max","充电终止方法","External Memory Voltage (V) ","内核：内核数量 (Spec)","内部RAM (KB) ","工作频率 (Max) (MHz) ","内核：类型","内部闪存 (KB) ","内核：工作电压 (Spec) (V) "
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F0AEPR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F0AEPR2","Power Management IC, i.MX6, pre-prog, 10 Bit ADC ,4/6 buck, 6 LDO, 5 boost, QFN 56, Reel","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6D, i.MX6DL, i.MX6Q, i.MX6S, i.MX6SX","1000 @ CNY16.47 each","QFN-EP 56","7","1","6","1.5 ADJ down, 1.5 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 1.8 ADJ down, 1.8 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 5.0","0.1, 0.25, 0.1, 0.35, 0.1, 0.2, 2.5, 2, 2, 1.25, 1.25, 1, 0.6","I2C","-","-40 to 85","Overcurrent, Overtemperature","-","Power Sequencing, Sleep Mode, USB Supply Voltage, USB-OTG","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","5-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.5","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F0ANES","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F0ANES","Power Management IC, i.MX6, pre-prog ,4/6 buck, 6 LDO, 1 boost, QFN 56, Tray","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6D, i.MX6DL, i.MX6Q, i.MX6S, i.MX6SX","1000 @ CNY17.30 each","QFN-EP 56","7","1","6","-","-","I2C","-","-40 to 105","Overcurrent, Overtemperature","-","Sleep Mode, USB Supply Voltage, USB-OTG, Power Sequencing","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.5","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F0ANESR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F0ANESR2","Power Management IC, i.MX6, pre-prog ,4/6 buck, 6 LDO, 1 boost, QFN 56, Reel","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6D, i.MX6DL, i.MX6Q, i.MX6S, i.MX6SX","1000 @ CNY17.30 each","QFN-EP 56","7","1","6","-","-","I2C","-","-40 to 105","Overcurrent, Overtemperature","-","Sleep Mode, USB Supply Voltage, USB-OTG, Power Sequencing","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.5","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F1AEP","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F1AEP","Power Management IC, i.MX6, pre-prog ,4/6 buck, 6 LDO, 1 boost, QFN 56, Tray","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6","1000 @ CNY16.47 each","QFN-EP 56","7","1","6","1.5 ADJ down, 1.5 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 1.8 ADJ down, 1.8 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 5.0","0.1, 0.25, 0.1, 0.35, 0.1, 0.2, 2.5, 2, 2, 1.25, 1.25, 1, 0.6","I2C","-","-40 to 85","Overcurrent, Overtemperature","-","Power Sequencing, Sleep Mode, USB Supply Voltage, USB-OTG","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","5-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F1AEPR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F1AEPR2","Power Management IC, i.MX6, pre-prog ,4/6 buck, 6 LDO, 1 boost, QFN 56, Reel","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6","1000 @ CNY16.47 each","QFN-EP 56","7","1","6","1.5 ADJ down, 1.5 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 1.8 ADJ down, 1.8 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 5.0","0.1, 0.25, 0.1, 0.35, 0.1, 0.2, 2.5, 2, 2, 1.25, 1.25, 1, 0.6","I2C","-","-40 to 85","Overcurrent, Overtemperature","-","Power Sequencing, Sleep Mode, USB Supply Voltage, USB-OTG","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","5-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F2AEP","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F2AEP","Power Management IC, i.MX6, pre-prog ,4/6 buck, 6 LDO, 1 boost, QFN 56, Reel","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6","1000 @ CNY16.47 each","QFN-EP 56","7","1","6","1.5 ADJ down, 1.5 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 1.8 ADJ down, 1.8 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 5.0","0.1, 0.25, 0.1, 0.35, 0.1, 0.2, 2.5, 2, 2, 1.25, 1.25, 1, 0.6","I2C","-","-40 to 85","Overcurrent, Overtemperature","-","Power Sequencing, Sleep Mode, USB Supply Voltage, USB-OTG","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","5-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.5","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F2AEPR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F2AEPR2","Power Management IC, i.MX6, pre-prog ,4/6 buck, 6 LDO, 1 boost, QFN 56, Reel","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6","1000 @ CNY16.47 each","QFN-EP 56","7","1","6","1.5 ADJ down, 1.5 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 1.8 ADJ down, 1.8 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 5.0","0.1, 0.25, 0.1, 0.35, 0.1, 0.2, 2.5, 2, 2, 1.25, 1.25, 1, 0.6","I2C","-","-40 to 85","Overcurrent, Overtemperature","-","Power Sequencing, Sleep Mode, USB Supply Voltage, USB-OTG","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","5-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.5","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F3AEP","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F3AEP","Power Management IC, i.MX6, pre-prog ,4/6 buck, 6 LDO, 1 boost, QFN 56, Tray","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6D, i.MX6DL, i.MX6Q, i.MX6S, i.MX6SL, i.MX6SX","1000 @ CNY16.47 each","QFN-EP 56","7","1","6","1.5 ADJ down, 1.5 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 1.8 ADJ down, 1.8 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 5.0","0.1, 0.25, 0.1, 0.35, 0.1, 0.2, 2.5, 2, 2, 1.25, 1.25, 1, 0.6","I2C","-","-40 to 85","Overcurrent, Overtemperature","-","Power Sequencing, Sleep Mode, USB Supply Voltage, USB-OTG","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","5-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F3AEPR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F3AEPR2","Power Management IC, i.MX6, pre-prog ,4/6 buck, 6 LDO, 1 boost, QFN 56, Reel","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6D, i.MX6DL, i.MX6Q, i.MX6S, i.MX6SL, i.MX6SX","1000 @ CNY16.47 each","QFN-EP 56","7","1","6","1.5 ADJ down, 1.5 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 1.8 ADJ down, 1.8 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 5.0","0.1, 0.25, 0.1, 0.35, 0.1, 0.2, 2.5, 2, 2, 1.25, 1.25, 1, 0.6","I2C","-","-40 to 85","Overcurrent, Overtemperature","-","Power Sequencing, Sleep Mode, USB Supply Voltage, USB-OTG","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","5-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F3ANES","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F3ANES","Power Management IC, i.MX6, pre-prog ,4/6 buck, 6 LDO, 1 boost, QFN 56, Tray","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6D, i.MX6DL, i.MX6Q, i.MX6S, i.MX6SL, i.MX6SX","1000 @ CNY17.30 each","QFN-EP 56","7","1","6","-","-","I2C","-","-40 to 105","Overcurrent, Overtemperature","-","Sleep Mode, USB Supply Voltage, USB-OTG, Power Sequencing","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F3ANESR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F3ANESR2","Power Management IC, i.MX6, pre-prog ,4/6 buck, 6 LDO, 1 boost, QFN 56, Reel","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6D, i.MX6DL, i.MX6Q, i.MX6S, i.MX6SL, i.MX6SX","1000 @ CNY17.30 each","QFN-EP 56","7","1","6","-","-","I2C","-","-40 to 105","Overcurrent, Overtemperature","-","Sleep Mode, USB Supply Voltage, USB-OTG, Power Sequencing","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F4AEP","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F4AEP","Power Management IC, i.MX6, pre-prog ,4/6 buck, 6 LDO, 1 boost, QFN 56, Tray","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6D, i.MX6DL, i.MX6Q, i.MX6S, i.MX6SL, i.MX6SX","1000 @ CNY16.47 each","QFN-EP 56","7","1","6","1.5 ADJ down, 1.5 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 1.8 ADJ down, 1.8 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 5.0","0.1, 0.25, 0.1, 0.35, 0.1, 0.2, 2.5, 2, 2, 1.25, 1.25, 1, 0.6","I2C","-","-40 to 85","Overcurrent, Overtemperature","-","Power Sequencing, Sleep Mode, USB Supply Voltage, USB-OTG","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","5-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.5","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F4AEPR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F4AEPR2","Power Management IC, i.MX6, pre-prog ,4/6 buck, 6 LDO, 1 boost, QFN 56, Reel","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6D, i.MX6DL, i.MX6Q, i.MX6S, i.MX6SL, i.MX6SX","1000 @ CNY16.47 each","QFN-EP 56","7","1","6","1.5 ADJ down, 1.5 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 1.8 ADJ down, 1.8 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 3.3 ADJ down, 5.0","0.1, 0.25, 0.1, 0.35, 0.1, 0.2, 2.5, 2, 2, 1.25, 1.25, 1, 0.6","I2C","-","-40 to 85","Overcurrent, Overtemperature","-","Power Sequencing, Sleep Mode, USB Supply Voltage, USB-OTG","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","5-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.5","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F4ANES","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F4ANES","Power Management IC, i.MX6, pre-prog ,4/6 buck, 6 LDO, 1 boost, QFN 56, Tray","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6D, i.MX6DL, i.MX6Q, i.MX6S, i.MX6SL, i.MX6SX","1000 @ CNY17.30 each","QFN-EP 56","7","1","6","-","-","I2C","-","-40 to 105","Overcurrent, Overtemperature","-","Sleep Mode, USB Supply Voltage, USB-OTG, Power Sequencing","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.5","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F4ANESR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F4ANESR2","Power Management IC, i.MX6, pre-prog ,4/6 buck, 6 LDO, 1 boost, QFN 56, Reel","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6D, i.MX6DL, i.MX6Q, i.MX6S, i.MX6SL, i.MX6SX","1000 @ CNY17.30 each","QFN-EP 56","7","1","6","-","-","I2C","-","-40 to 105","Overcurrent, Overtemperature","-","Sleep Mode, USB Supply Voltage, USB-OTG, Power Sequencing","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.5","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F6AEP","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F6AEP","Power Management IC, i.MX6, pre-prog, 4/6 buck, 6 LDO, 5 boost, QFN 56, Tray","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6D, i.MX6DL, i.MX6Q, i.MX6S, i.MX6SL, i.MX6SX","1000 @ CNY16.47 each","QFN-EP 56","7","1","6","-","-","I2C","-","-40 to 85","Overcurrent, Overtemperature","-","Power Sequencing, Sleep Mode, USB Supply Voltage, USB-OTG","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","5-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.35","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F6AEPR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F6AEPR2","Power Management IC, i.MX6, pre-prog, 4/6 buck, 6 LDO, 5 boost, QFN 56, Reel","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6D, i.MX6DL, i.MX6Q, i.MX6S, i.MX6SL, i.MX6SX","1000 @ CNY16.47 each","QFN-EP 56","7","1","6","-","-","I2C","-","-40 to 85","Overcurrent, Overtemperature","-","Power Sequencing, Sleep Mode, USB Supply Voltage, USB-OTG","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","5-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.35","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F6ANES","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F6ANES","Power Management IC, i.MX6, pre-prog ,4/6 buck, 6 LDO, 1 boost, QFN 56, Tray","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6D, i.MX6DL, i.MX6Q, i.MX6S, i.MX6SL, i.MX6SX","1000 @ CNY17.30 each","QFN-EP 56","7","1","6","-","-","I2C","-","-40 to 105","Overcurrent, Overtemperature","-","Power Sequencing, Sleep Mode, USB Supply Voltage, USB-OTG","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.35","-","-","-","-","-","-"
"FSL","模拟与电源管理---电源管理","MMPF0100","MMPF0100F6ANESR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MMPF0100&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/power-management/pmics/pmics-for-i.mx-processors/14-channel-configurable-power-management-ic:MMPF0100?&fpsp=1&tab=Documentation_Tab#MMPF0100F6ANESR2","Power Management IC, i.MX6, pre-prog ,4/6 buck, 6 LDO, 1 boost, QFN 56, Reel","-","-","-","Configurable PMICs, PMICs for i.MX Processors","i.MX53, i.MX6D, i.MX6DL, i.MX6Q, i.MX6S, i.MX6SL, i.MX6SX","1000 @ CNY17.30 each","QFN-EP 56","7","1","6","-","-","I2C","-","-40 to 105","Overcurrent, Overtemperature","-","Power Sequencing, Sleep Mode, USB Supply Voltage, USB-OTG","-","-","3","-","56","-","PRODUCT STABLE GROWTH/MATURITY(3)","Coin cell","-","2.8 to 4.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.35","-","-","-","-","-","-"
