"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","CPU  Interface","CH","Max Data Rate  @  5/3.3/2.5/1.8V (Mbps)","Tx/Rx  FIFO  (Bytes)","Tx/Rx  FIFO  Ctrs","Tx/Rx  FIFO  INT Trig","Auto  RTS/CTS","IrDa  Sup","5V  Tol  Inputs","Sup V","Pkgs"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C2850","XR16C2850IMTR-F","http://www.exar.com/common/content/document.ashx?id=89&languageid=1033&type=datasheet&part=xr16c2850","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c2850/","Dual UART with TX and RX FIFO Counters, 128-Bytes FIFO and Automatic RS-485 Half Duplex Control","Intel","2","6.25/4/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44 TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C864","XR16C864CQ-F","http://www.exar.com/common/content/document.ashx?id=284&languageid=1033&type=datasheet&part=xr16c864","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c864/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C864","XR16C864CQTR-F","http://www.exar.com/common/content/document.ashx?id=284&languageid=1033&type=datasheet&part=xr16c864","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c864/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C864","XR16C864IQ-F","http://www.exar.com/common/content/document.ashx?id=284&languageid=1033&type=datasheet&part=xr16c864","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c864/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C864","XR16C864IQTR-F","http://www.exar.com/common/content/document.ashx?id=284&languageid=1033&type=datasheet&part=xr16c864","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c864/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L580","XR16L580IL","http://www.exar.com/common/content/document.ashx?id=277&languageid=1033&type=datasheet&part=xr16l580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l580/","Smallest 2.25 to 5.5V UART with 16-Byte FIFO and Power-Save","Intel or Motorola","1","3/2/1.5/na","16/16","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-24, QFN-28, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L580","XR16L580IL24","http://www.exar.com/common/content/document.ashx?id=277&languageid=1033&type=datasheet&part=xr16l580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l580/","Smallest 2.25 to 5.5V UART with 16-Byte FIFO and Power-Save","Intel or Motorola","1","3/2/1.5/na","16/16","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-24, QFN-28, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L580","XR16L580IL24-F","http://www.exar.com/common/content/document.ashx?id=277&languageid=1033&type=datasheet&part=xr16l580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l580/","Smallest 2.25 to 5.5V UART with 16-Byte FIFO and Power-Save","Intel or Motorola","1","3/2/1.5/na","16/16","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-24, QFN-28, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L580","XR16L580IL24TR-F","http://www.exar.com/common/content/document.ashx?id=277&languageid=1033&type=datasheet&part=xr16l580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l580/","Smallest 2.25 to 5.5V UART with 16-Byte FIFO and Power-Save","Intel or Motorola","1","3/2/1.5/na","16/16","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-24, QFN-28, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L580","XR16L580IL28","http://www.exar.com/common/content/document.ashx?id=277&languageid=1033&type=datasheet&part=xr16l580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l580/","Smallest 2.25 to 5.5V UART with 16-Byte FIFO and Power-Save","Intel or Motorola","1","3/2/1.5/na","16/16","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-24, QFN-28, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L580","XR16L580IL28-F","http://www.exar.com/common/content/document.ashx?id=277&languageid=1033&type=datasheet&part=xr16l580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l580/","Smallest 2.25 to 5.5V UART with 16-Byte FIFO and Power-Save","Intel or Motorola","1","3/2/1.5/na","16/16","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-24, QFN-28, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L580","XR16L580IL28TR-F","http://www.exar.com/common/content/document.ashx?id=277&languageid=1033&type=datasheet&part=xr16l580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l580/","Smallest 2.25 to 5.5V UART with 16-Byte FIFO and Power-Save","Intel or Motorola","1","3/2/1.5/na","16/16","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-24, QFN-28, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L580","XR16L580IL-F","http://www.exar.com/common/content/document.ashx?id=277&languageid=1033&type=datasheet&part=xr16l580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l580/","Smallest 2.25 to 5.5V UART with 16-Byte FIFO and Power-Save","Intel or Motorola","1","3/2/1.5/na","16/16","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-24, QFN-28, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L580","XR16L580ILTR","http://www.exar.com/common/content/document.ashx?id=277&languageid=1033&type=datasheet&part=xr16l580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l580/","Smallest 2.25 to 5.5V UART with 16-Byte FIFO and Power-Save","Intel or Motorola","1","3/2/1.5/na","16/16","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-24, QFN-28, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L580","XR16L580ILTR-F","http://www.exar.com/common/content/document.ashx?id=277&languageid=1033&type=datasheet&part=xr16l580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l580/","Smallest 2.25 to 5.5V UART with 16-Byte FIFO and Power-Save","Intel or Motorola","1","3/2/1.5/na","16/16","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-24, QFN-28, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L580","XR16L580IM-F","http://www.exar.com/common/content/document.ashx?id=277&languageid=1033&type=datasheet&part=xr16l580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l580/","Smallest 2.25 to 5.5V UART with 16-Byte FIFO and Power-Save","Intel or Motorola","1","3/2/1.5/na","16/16","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-24, QFN-28, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L580","XR16L580IMTR-F","http://www.exar.com/common/content/document.ashx?id=277&languageid=1033&type=datasheet&part=xr16l580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l580/","Smallest 2.25 to 5.5V UART with 16-Byte FIFO and Power-Save","Intel or Motorola","1","3/2/1.5/na","16/16","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-24, QFN-28, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST68C554","ST68C554CJ68-F","http://www.exar.com/common/content/document.ashx?id=1293&languageid=1033&type=datasheet&part=st68c554","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st68c554/","Quad UART with 16-Byte FIFOs","Motorola","4","1.5/0.5/na/na","16/16","-","No/ 4 Levels","-","-","-","2.97-5.5","PLCC-68"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST68C554","ST68C554IJ68-F","http://www.exar.com/common/content/document.ashx?id=1293&languageid=1033&type=datasheet&part=st68c554","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st68c554/","Quad UART with 16-Byte FIFOs","Motorola","4","1.5/0.5/na/na","16/16","-","No/ 4 Levels","-","-","-","2.97-5.5","PLCC-68"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M2550","XR16M2550IL32-F","http://www.exar.com/common/content/document.ashx?id=183&languageid=1033&type=datasheet&part=xr16m2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m2550/","High Performance Low Voltage DUART with 16-Byte FIFO","Intel","2","na/16/12.5/8","16/16","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","TQFP-48, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M2550","XR16M2550IL32TR-F","http://www.exar.com/common/content/document.ashx?id=183&languageid=1033&type=datasheet&part=xr16m2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m2550/","High Performance Low Voltage DUART with 16-Byte FIFO","Intel","2","na/16/12.5/8","16/16","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","TQFP-48, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M2550","XR16M2550IM48-F","http://www.exar.com/common/content/document.ashx?id=183&languageid=1033&type=datasheet&part=xr16m2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m2550/","High Performance Low Voltage DUART with 16-Byte FIFO","Intel","2","na/16/12.5/8","16/16","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","TQFP-48, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M2550","XR16M2550IM48TR-F","http://www.exar.com/common/content/document.ashx?id=183&languageid=1033&type=datasheet&part=xr16m2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m2550/","High Performance Low Voltage DUART with 16-Byte FIFO","Intel","2","na/16/12.5/8","16/16","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","TQFP-48, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C2550","XR16C2550IJ-F","http://www.exar.com/common/content/document.ashx?id=1291&languageid=1033&type=datasheet&part=xr16c2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c2550/","Dual UART with 16-Byte Transmit and Receive FIFOs","Intel","2","4/1.875/na/na","16/16","-","No/ 4 Levels","-","-","▪","2.97-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C2550","XR16C2550IJTR-F","http://www.exar.com/common/content/document.ashx?id=1291&languageid=1033&type=datasheet&part=xr16c2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c2550/","Dual UART with 16-Byte Transmit and Receive FIFOs","Intel","2","4/1.875/na/na","16/16","-","No/ 4 Levels","-","-","▪","2.97-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C2550","XR16C2550IM-F","http://www.exar.com/common/content/document.ashx?id=1291&languageid=1033&type=datasheet&part=xr16c2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c2550/","Dual UART with 16-Byte Transmit and Receive FIFOs","Intel","2","4/1.875/na/na","16/16","-","No/ 4 Levels","-","-","▪","2.97-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C2550","XR16C2550IMTR-F","http://www.exar.com/common/content/document.ashx?id=1291&languageid=1033&type=datasheet&part=xr16c2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c2550/","Dual UART with 16-Byte Transmit and Receive FIFOs","Intel","2","4/1.875/na/na","16/16","-","No/ 4 Levels","-","-","▪","2.97-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654D","ST16C654DCQ64","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654d/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97-5.5","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654D","ST16C654DCQ64-F","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654d/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97-5.5","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654D","ST16C654DCQ64TR-F","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654d/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97-5.5","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654D","ST16C654DIQ64","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654d/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97-5.5","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654D","ST16C654DIQ64-F","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654d/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97-5.5","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C654D","ST16C654DIQ64TR-F","http://www.exar.com/common/content/document.ashx?id=287&languageid=1033&type=datasheet&part=st16c654d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c654d/","Quad UART with 64-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or Motorola","4","1.5/0.5/na/na","64/64","-","4 Levels/ 4 Levels","▪","▪","-","2.97-5.5","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C580","ST16C580CQ48-F","http://www.exar.com/common/content/document.ashx?id=359&languageid=1033&type=datasheet&part=st16c580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c580/","UART with 16-Byte FIFOs and Infrared (IrDA) Encoder/Decoder","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","▪","▪","-","2.97-5.5","TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C580","ST16C580CQ48TR-F","http://www.exar.com/common/content/document.ashx?id=359&languageid=1033&type=datasheet&part=st16c580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c580/","UART with 16-Byte FIFOs and Infrared (IrDA) Encoder/Decoder","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","▪","▪","-","2.97-5.5","TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C580","ST16C580IQ48-F","http://www.exar.com/common/content/document.ashx?id=359&languageid=1033&type=datasheet&part=st16c580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c580/","UART with 16-Byte FIFOs and Infrared (IrDA) Encoder/Decoder","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","▪","▪","-","2.97-5.5","TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C580","ST16C580IQ48TR-F","http://www.exar.com/common/content/document.ashx?id=359&languageid=1033&type=datasheet&part=st16c580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c580/","UART with 16-Byte FIFOs and Infrared (IrDA) Encoder/Decoder","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","▪","▪","-","2.97-5.5","TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C650A","ST16C650ACJ44-F","http://www.exar.com/common/content/document.ashx?id=384&languageid=1033&type=datasheet&part=st16c650a","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c650a/","UART with 32-Byte FIFOs and Infrared (IrDA) Encoder/Decoder","Intel or PC COM Port","1","3.125/2/na/na","32/32","-","4 Levels/ 4 Levels","▪","▪","▪","2.97-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C650A","ST16C650ACJ44TR-F","http://www.exar.com/common/content/document.ashx?id=384&languageid=1033&type=datasheet&part=st16c650a","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c650a/","UART with 32-Byte FIFOs and Infrared (IrDA) Encoder/Decoder","Intel or PC COM Port","1","3.125/2/na/na","32/32","-","4 Levels/ 4 Levels","▪","▪","▪","2.97-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C650A","ST16C650ACQ48-F","http://www.exar.com/common/content/document.ashx?id=384&languageid=1033&type=datasheet&part=st16c650a","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c650a/","UART with 32-Byte FIFOs and Infrared (IrDA) Encoder/Decoder","Intel or PC COM Port","1","3.125/2/na/na","32/32","-","4 Levels/ 4 Levels","▪","▪","▪","2.97-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C650A","ST16C650ACQ48TR-F","http://www.exar.com/common/content/document.ashx?id=384&languageid=1033&type=datasheet&part=st16c650a","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c650a/","UART with 32-Byte FIFOs and Infrared (IrDA) Encoder/Decoder","Intel or PC COM Port","1","3.125/2/na/na","32/32","-","4 Levels/ 4 Levels","▪","▪","▪","2.97-5.5","PLCC-44, TQFP-48"
