"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","No. of  Tx","No. of  Rx","Data Rate  (kbps)","ESD  (kV)","VCC  MIN.  (V)","VCC  MAX.  (V)","VCC (V)","Int. Chrg.  Pump","No. of  Ext  Caps","Nom  Cap.  Value  (µF)","Shutdown","TTL  Tri-state"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3224E","SP3224EEA-L/TR","http://www.exar.com/common/content/document.ashx?id=1259&languageid=1033&type=datasheet&part=sp3224e","http://www.exar.com/connectivity/transceiver/rs232/sp3224e/","Intelligent +3.0V to +5.5V RS-232 Transceiver with Auto On-Line® Plus","2","2","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3224E","SP3224EEY-L","http://www.exar.com/common/content/document.ashx?id=1259&languageid=1033&type=datasheet&part=sp3224e","http://www.exar.com/connectivity/transceiver/rs232/sp3224e/","Intelligent +3.0V to +5.5V RS-232 Transceiver with Auto On-Line® Plus","2","2","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3224E","SP3224EEY-L/TR","http://www.exar.com/common/content/document.ashx?id=1259&languageid=1033&type=datasheet&part=sp3224e","http://www.exar.com/connectivity/transceiver/rs232/sp3224e/","Intelligent +3.0V to +5.5V RS-232 Transceiver with Auto On-Line® Plus","2","2","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUCA","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUCA/TR","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUCA-L","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUCA-L/TR","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUCP","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUCP-L","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUCT","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUCT/TR","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUCT-L","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUCT-L/TR","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUCY","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUCY/TR","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUCY-L","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUCY-L/TR","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUEA","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUEA/TR","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUEA-L","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUEA-L/TR","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUEP","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUEP-L","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUET","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUET/TR","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUET-L","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUET-L/TR","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUEY","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUEY/TR","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUEY-L","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EU","SP3222EUEY-L/TR","http://www.exar.com/common/content/document.ashx?id=634&languageid=1033&type=datasheet&part=sp3222eu","http://www.exar.com/connectivity/transceiver/rs232/sp3222eu/","1Mbps, 3.0V to 5.5V RS-232 2-driver/2-receiver, low-power shutdown","2","2","1000","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3226E","SP3226ECA-L","http://www.exar.com/common/content/document.ashx?id=1259&languageid=1033&type=datasheet&part=sp3226e","http://www.exar.com/connectivity/transceiver/rs232/sp3226e/","Intelligent +3.0V to +5.5V RS-232 Transceiver with Auto On-Line® Plus","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3226E","SP3226ECA-L/TR","http://www.exar.com/common/content/document.ashx?id=1259&languageid=1033&type=datasheet&part=sp3226e","http://www.exar.com/connectivity/transceiver/rs232/sp3226e/","Intelligent +3.0V to +5.5V RS-232 Transceiver with Auto On-Line® Plus","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3226E","SP3226ECY-L","http://www.exar.com/common/content/document.ashx?id=1259&languageid=1033&type=datasheet&part=sp3226e","http://www.exar.com/connectivity/transceiver/rs232/sp3226e/","Intelligent +3.0V to +5.5V RS-232 Transceiver with Auto On-Line® Plus","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3226E","SP3226ECY-L/TR","http://www.exar.com/common/content/document.ashx?id=1259&languageid=1033&type=datasheet&part=sp3226e","http://www.exar.com/connectivity/transceiver/rs232/sp3226e/","Intelligent +3.0V to +5.5V RS-232 Transceiver with Auto On-Line® Plus","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3226E","SP3226EEA-L","http://www.exar.com/common/content/document.ashx?id=1259&languageid=1033&type=datasheet&part=sp3226e","http://www.exar.com/connectivity/transceiver/rs232/sp3226e/","Intelligent +3.0V to +5.5V RS-232 Transceiver with Auto On-Line® Plus","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3226E","SP3226EEA-L/TR","http://www.exar.com/common/content/document.ashx?id=1259&languageid=1033&type=datasheet&part=sp3226e","http://www.exar.com/connectivity/transceiver/rs232/sp3226e/","Intelligent +3.0V to +5.5V RS-232 Transceiver with Auto On-Line® Plus","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3226E","SP3226EEY-L","http://www.exar.com/common/content/document.ashx?id=1259&languageid=1033&type=datasheet&part=sp3226e","http://www.exar.com/connectivity/transceiver/rs232/sp3226e/","Intelligent +3.0V to +5.5V RS-232 Transceiver with Auto On-Line® Plus","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3226E","SP3226EEY-L/TR","http://www.exar.com/common/content/document.ashx?id=1259&languageid=1033&type=datasheet&part=sp3226e","http://www.exar.com/connectivity/transceiver/rs232/sp3226e/","Intelligent +3.0V to +5.5V RS-232 Transceiver with Auto On-Line® Plus","1","1","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EB","SP3222EBCA-L","http://www.exar.com/common/content/document.ashx?id=21694&languageid=1033&type=datasheet&part=sp3222eb","http://www.exar.com/connectivity/transceiver/rs232/sp3222eb/","3.0V to 5.5V RS-232 2-driver/2-receiver with low-power shutdown","2","2","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EB","SP3222EBCA-L/TR","http://www.exar.com/common/content/document.ashx?id=21694&languageid=1033&type=datasheet&part=sp3222eb","http://www.exar.com/connectivity/transceiver/rs232/sp3222eb/","3.0V to 5.5V RS-232 2-driver/2-receiver with low-power shutdown","2","2","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EB","SP3222EBCP","http://www.exar.com/common/content/document.ashx?id=21694&languageid=1033&type=datasheet&part=sp3222eb","http://www.exar.com/connectivity/transceiver/rs232/sp3222eb/","3.0V to 5.5V RS-232 2-driver/2-receiver with low-power shutdown","2","2","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EB","SP3222EBCP-L","http://www.exar.com/common/content/document.ashx?id=21694&languageid=1033&type=datasheet&part=sp3222eb","http://www.exar.com/connectivity/transceiver/rs232/sp3222eb/","3.0V to 5.5V RS-232 2-driver/2-receiver with low-power shutdown","2","2","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EB","SP3222EBCT-L","http://www.exar.com/common/content/document.ashx?id=21694&languageid=1033&type=datasheet&part=sp3222eb","http://www.exar.com/connectivity/transceiver/rs232/sp3222eb/","3.0V to 5.5V RS-232 2-driver/2-receiver with low-power shutdown","2","2","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EB","SP3222EBCT-L/TR","http://www.exar.com/common/content/document.ashx?id=21694&languageid=1033&type=datasheet&part=sp3222eb","http://www.exar.com/connectivity/transceiver/rs232/sp3222eb/","3.0V to 5.5V RS-232 2-driver/2-receiver with low-power shutdown","2","2","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EB","SP3222EBCY-L","http://www.exar.com/common/content/document.ashx?id=21694&languageid=1033&type=datasheet&part=sp3222eb","http://www.exar.com/connectivity/transceiver/rs232/sp3222eb/","3.0V to 5.5V RS-232 2-driver/2-receiver with low-power shutdown","2","2","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3222EB","SP3222EBCY-L/TR","http://www.exar.com/common/content/document.ashx?id=21694&languageid=1033&type=datasheet&part=sp3222eb","http://www.exar.com/connectivity/transceiver/rs232/sp3222eb/","3.0V to 5.5V RS-232 2-driver/2-receiver with low-power shutdown","2","2","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
